"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
55,"Turkish",1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,2,4,3,3,3,-1,-1,-1,1,2,-1,"yes","helpful","helpful","yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful",4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,,6,6,6,1,3,1,0,3,0,2,"Male","Turkey",1,2,0,2020-04-13 06:24:05
56,"Turkish",0,0,0,0,0,0,1,3,0,0,0,-1,-1,-1,0,1,1,,2,4,3,3,3,3,2,1,2,2,2,"helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful",,"yes","helpful","yes","helpful","helpful","yes","yes","helpful","yes","yes","helpful","yes",4,4,4,4,4,1,1,1,1,1,0,3,0,0,0,1,0,3,1,1,1,1,1,1,1,,9,10,7,1,12,7,1,3,3,4,"Male","Turkey",2,1,0,2020-04-13 06:26:36
57,"Turkish",0,0,0,0,0,0,1,3,1,-1,-1,-1,-1,-1,0,1,-1,0,-99,-99,2,3,0,3,3,3,3,3,1,,,"both",,"helpful",,"yes","both",,,,"helpful",,"helpful",,"both","both","both","helpful","both","both",,2,1,1,1,2,4,3,4,3,3,2,1,1,2,1,2,1,1,2,2,2,1,3,0,0,,6,7,7,1,2,0,1,2,0,3,"Male","Turkey",2,4,0,2020-04-13 06:33:50
58,"Turkish",0,0,0,0,0,0,1,2,1,1,0,-1,1,1,0,1,1,0,1,4,3,4,2,3,3,3,2,3,2,"helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful",0,0,3,3,0,4,4,4,4,4,1,0,1,2,4,2,3,-1,2,1,1,1,2,1,0,,8,7,8,1,,,1,2,0,2,"Male","Turkey",2,2,0,2020-04-13 06:48:42
59,"Turkish",0,0,0,0,0,0,1,2,1,1,1,0,-1,0,1,0,0,0,2,3,3,4,2,-1,-1,3,1,2,-1,"helpful",,"both","helpful",,"yes",,"both","helpful","helpful","both","helpful",,"helpful",,"both",,,"both","both","both",,3,4,4,5,4,2,2,1,2,1,2,1,1,3,1,3,2,0,2,3,3,1,3,2,1,-1,7,7,5,1,15,3,1,3,1,6,"Male","Turkey",2,2,0,2020-04-13 06:52:17
60,"Turkish",0,0,0,0,0,1,1,3,1,-1,-1,-1,-1,0,1,1,-1,,-99,3,3,3,3,2,1,2,2,2,1,,"yes","yes",,"yes","helpful","helpful",,,"helpful","yes",,"yes",,"helpful","yes","yes",,"yes","yes","yes","helpful",1,3,1,2,2,0,0,0,0,0,3,3,1,2,1,1,0,2,3,2,2,2,3,1,3,0,6,8,5,1,6,0,1,1,,3,"Male","Turkey",3,3,0,2020-04-13 06:59:03
61,"Turkish",0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,,3,3,3,3,3,2,2,2,2,2,2,"yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes",5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,,10,10,1,0,17,2,1,7,3,6,"NB","Turkey",3,4,1,2020-04-13 07:07:06
62,"Turkish",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,1,-1,0,0,4,2,0,4,4,-2,-2,-2,-2,2,-2,"yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful",5,5,5,5,5,3,3,3,1,5,3,2,1,1,1,1,1,2,1,3,3,3,3,3,3,-2,7,9,4,1,9,0,1,3,0,4,"Male","Turkey",2,1,0,2020-04-13 07:16:32
63,"Turkish",1,0,0,0,1,0,0,2,1,1,1,-1,-1,0,1,1,1,0,0,4,0,4,4,-1,-1,3,-2,3,-1,"yes","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","yes","yes",5,4,4,4,4,1,1,0,3,4,2,2,0,1,1,0,0,0,1,2,2,0,0,1,2,0,8,9,7,1,13,2,1,3,1,5,"Male","Turkey",3,3,0,2020-04-13 07:16:46
64,"Turkish",1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,-99,3,3,1,3,3,2,2,3,2,3,,"both","both",,,,,"both",,,,"both",,,,"both","both",,"both","both","both",,4,4,3,4,4,4,4,1,4,4,3,0,1,1,1,2,1,3,3,2,2,1,1,1,0,,6,9,8,1,12,0,1,2,0,5,"Male","Turkey",2,2,0,2020-04-13 07:17:48
65,"Turkish",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,1,,4,2,3,3,3,3,3,3,3,3,3,"helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","yes","both","yes","yes","yes","yes","yes","yes","yes","both",4,4,4,4,4,4,4,4,4,4,3,0,2,2,1,2,1,3,3,1,1,0,0,1,0,,8,9,10,1,12,3,1,3,1,5,"Male","Turkey",2,4,0,2020-04-13 07:24:09
66,"Turkish",0,0,0,0,1,0,0,2,1,0,-1,-1,-1,0,1,1,-1,0,4,4,2,3,2,2,2,2,1,3,2,"yes","yes","yes","yes","helpful","yes","yes","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","yes","helpful","yes","yes","yes","yes","helpful",2,2,2,2,4,3,4,3,2,5,3,2,2,4,2,,2,0,3,3,3,3,3,2,2,0,7,9,5,0,5,0,1,1,,4,"Male","Turkey",2,4,0,2020-04-13 07:28:21
67,"Turkish",1,0,0,0,0,0,1,2,0,-1,1,-1,-1,0,1,1,1,2,-99,3,4,4,3,3,-1,3,-2,3,-2,"yes",,"both",,"helpful",,,"helpful",,,,,"helpful",,,"yes",,"yes",,"yes",,,4,1,4,5,4,5,5,5,5,5,2,0,1,1,1,2,1,2,2,3,3,2,1,2,4,,5,8,5,1,2,0.5,1,2,0,3,"Male","Turkey",2,2,0,2020-04-13 07:39:46
68,"Turkish",0,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,0,1,1,,-99,2,4,3,1,3,3,3,3,3,3,"yes","yes","yes",,"helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful",,"yes",,"yes","yes","yes","yes","yes",,3,3,2,4,2,5,4,4,4,5,0,0,1,1,1,1,1,0,2,1,1,1,1,1,1,,8,7,8,1,4,0,1,4,0,3,"Male","Turkey",1,2,0,2020-04-13 07:49:09
69,"Turkish",1,0,0,0,0,1,0,3,0,-1,-1,-1,-1,-1,1,1,-1,,0,4,4,4,4,2,2,2,1,2,-1,"helpful","yes","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes",5,3,5,5,5,5,4,5,4,4,4,0,2,1,0,2,0,3,4,0,2,2,0,0,0,,5,9,8,1,10,1,1,1,0,5,"Male","Turkey",2,3,0,2020-04-13 08:52:27
70,"Turkish",1,0,0,0,0,0,1,2,1,-1,-1,-1,0,-1,1,1,0,0,1,4,4,4,4,2,1,2,-1,3,2,"yes","yes","yes",,"yes",,"helpful","yes","helpful","helpful","yes","helpful",,"helpful","yes","yes","yes","yes","yes","yes","yes",,4,4,4,4,4,4,3,4,4,4,3,2,1,1,1,1,0,1,3,1,1,1,1,1,1,-2,7,7,7,1,5,0,1,6,0,3,"Male","Turkey",2,3,0,2020-04-13 20:35:59
71,"Turkish",1,0,0,0,0,0,1,2,1,0,1,-1,-1,1,1,1,1,0,1,4,4,4,4,3,3,3,3,3,2,"helpful","yes","yes","yes","yes","yes","yes","yes","helpful","yes","yes","yes","helpful","helpful","helpful","yes","yes","yes","helpful","yes","yes","helpful",5,3,5,5,5,2,2,3,2,1,4,0,0,0,0,0,0,3,3,3,1,1,2,2,3,,7,9,7,1,5,1,1,2,0,4,"Male","Turkey",3,2,0,2020-04-14 04:45:10
