"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
159,"English",1,0,0,0,1,0,0,2,0,-1,0,-1,-1,-1,0,1,-1,,3,4,4,4,1,-1,1,2,1,3,-1,,"helpful","helpful","helpful","helpful",,"helpful","both",,"helpful","both","helpful","helpful",,,"both","both","both","both","both","helpful","both",4,4,4,4,4,2,2,2,2,3,1,0,2,1,1,2,2,0,1,1,1,2,1,1,0,0,7,9,7,1,5,0,1,1,0,2,"Male","Germany",2,2,0,2020-04-05 22:56:13
160,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,,0,4,4,3,3,3,3,3,3,3,1,,,,,"yes","yes",,"yes",,,"yes",,,"helpful",,"yes","yes",,"yes","yes","yes","yes",4,4,3,4,3,3,4,4,4,3,3,1,1,2,2,0,0,2,3,0,1,2,1,1,0,2,6,8,7,1,10,2,1,1,0,5,"Male","Germany",3,6,0,2020-04-05 22:56:50
161,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,0,1,1,-1,0,-99,3,4,3,3,2,1,3,2,3,1,,"both",,"helpful","both",,,"both",,"helpful",,"helpful",,,,"both","helpful","helpful","both","helpful","both",,3,4,3,4,4,4,4,4,4,4,2,0,1,1,1,1,2,1,2,1,1,1,1,1,0,1,6,7,8,1,6,0,1,2,0,5,"Male","Germany",3,2,0,2020-04-05 22:56:58
162,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,2,4,4,4,1,3,2,2,1,3,1,,,"yes",,,"yes",,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,3,3,3,4,3,4,3,3,3,3,3,0,1,2,2,0,1,2,2,0,1,1,0,1,0,2,5,8,8,1,15,0,1,3,1,6,"Male","Austria",3,4,0,2020-04-05 22:57:17
163,"English",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,1,4,4,1,4,3,2,3,2,3,2,"yes","helpful","helpful","helpful","yes","yes","helpful","yes","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","helpful","yes","yes","yes","helpful",5,5,5,5,5,5,5,3,5,5,3,0,1,3,0,1,1,3,4,0,0,1,0,0,0,3,7,9,9,1,10,1,1,1,0,3,"Male","Germany",2,3,0,2020-04-05 22:58:16
164,"English",0,0,0,0,0,0,1,3,0,-1,-1,-1,-1,-1,1,1,-1,0,4,3,4,4,3,3,3,-1,3,3,2,,,"both",,,"both",,,,,,,"both",,,"both","both","both","yes","both","both",,2,2,3,1,2,4,1,1,2,4,3,1,0,1,0,0,0,3,2,0,1,1,0,0,1,2,6,9,9,1,20,10,1,1,0,6,"Male","Germany",3,4,0,2020-04-05 22:58:17
165,"English",0,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,1,1,0,0,1,0,4,3,3,3,2,2,2,3,3,"yes","yes","yes","helpful","yes","yes","yes","yes","helpful","helpful","yes","helpful","yes","helpful","both","yes","helpful","yes","yes","yes","yes","helpful",3,4,5,5,4,5,4,5,4,4,2,0,1,1,0,4,1,0,1,1,1,1,1,1,0,0,8,8,8,1,25,20,1,2,0,8,"Male","Germany",3,2,0,2020-04-05 22:59:41
166,"English",0,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,0,1,-1,0,0,4,4,4,2,2,2,3,3,3,2,"helpful","yes","yes","helpful","yes",,,"yes",,,,"helpful","yes",,,"yes","yes","yes","yes","yes","yes",,2,1,4,4,3,4,1,4,3,1,3,1,2,2,0,1,0,2,3,1,2,2,0,0,1,2,6,8,8,1,11,0,1,2,0,5,"Male","Germany",3,2,0,2020-04-06 11:00:46
167,"English",0,0,0,0,0,0,1,2,1,-1,-1,1,-1,-1,1,1,-1,0,2,4,4,4,2,2,2,3,3,3,-2,"helpful","yes",,"helpful","helpful",,"helpful","yes",,,"helpful","helpful",,"helpful",,"yes",,"helpful","yes","yes","yes",,3,3,4,4,4,5,4,4,5,4,3,2,0,1,1,1,0,2,3,2,1,1,1,0,1,2,7,8,8,1,5,0,1,3,1,4,"Male","Germany",3,3,0,2020-04-06 11:00:53
168,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,0,0,-1,1,0,3,0,4,0,3,-1,3,2,3,-1,,,"yes",,"yes","helpful",,"yes","helpful","helpful",,"helpful",,,"yes","yes",,"helpful",,"yes",,,0,0,1,2,0,0,0,1,0,2,2,0,2,2,1,2,1,2,3,1,1,2,0,0,0,3,7,8,9,1,3,0,1,1,0,3,"Female","Germany",2,2,0,2020-04-06 11:01:12
169,"English",0,0,0,0,0,0,1,2,1,0,-1,-1,-1,-1,1,1,-1,0,2,3,4,4,2,3,1,1,1,3,2,,,"yes",,,,,,,,,,"yes",,,"yes","yes","yes","yes","yes","yes",,4,3,4,4,4,4,4,4,3,3,2,1,0,1,0,0,0,2,3,0,1,0,0,0,0,2,7,8,8,1,15,1,1,2,0,7,"Male","Germany",2,3,0,2020-04-06 11:01:13
170,"English",0,0,0,0,0,0,1,2,-1,-1,0,0,-1,-1,0,1,-1,,1,4,2,4,2,3,1,2,2,3,2,,,"both","helpful","both","helpful","helpful","both",,,"both","helpful",,"helpful",,"both",,,"both","both",,,4,3,4,3,3,4,5,4,4,4,2,0,2,2,0,1,0,1,2,0,2,3,0,0,2,1,7,8,7,1,3,0,1,2,0,4,"Male","Germany",3,3,0,2020-04-06 11:01:16
171,"English",0,0,0,0,0,0,1,2,1,0,-1,0,-1,0,1,1,-1,,1,3,4,2,3,2,-1,3,1,1,2,,,"yes",,"yes",,"helpful","yes",,,"yes","helpful",,,,"yes","yes","yes","yes","yes","yes",,3,3,4,4,3,3,2,4,4,4,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,6,8,9,1,18,3,1,6,2,6,"Male","Germany",3,2,0,2020-04-06 11:01:32
172,"English",0,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,-1,0,3,4,1,3,3,3,2,3,2,3,3,,"yes","yes",,"yes",,,"yes",,"helpful","helpful",,"yes",,,"yes","yes","yes","yes","yes","yes",,3,4,3,4,4,5,4,3,4,5,2,1,2,2,1,3,1,1,3,2,1,2,1,0,2,2,5,7,8,1,15,0,1,1,0,6,"Male","Germany",3,4,0,2020-04-06 11:01:39
173,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,0,-1,1,1,-1,0,2,2,3,3,1,3,3,3,3,3,3,,"yes",,,,,,,,,,,"yes",,,"yes","yes",,"yes",,,,5,4,5,5,5,5,5,5,5,4,3,0,1,1,1,1,0,2,3,1,1,1,1,1,0,2,5,7,7,1,20,3,1,1,0,6,"Male","Germany",0,1,0,2020-04-06 11:01:57
174,"English",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,-1,0,1,3,4,3,4,3,3,3,3,3,3,"both","helpful","both",,"helpful","both","both","both",,"helpful","both","helpful","helpful",,,"both","both","both","both","both","helpful",,3,2,4,2,2,3,3,4,3,3,2,0,0,1,2,2,1,0,2,0,1,0,1,1,0,1,8,8,8,1,20,2,1,1,0,5,"Male","Germany",2,3,0,2020-04-06 11:02:41
175,"English",1,0,0,0,0,0,1,2,1,-1,0,-1,0,,1,1,0,,4,3,2,2,1,3,-3,2,-3,3,1,,"yes","yes",,"yes","yes","yes","yes",,,,"helpful","yes",,"yes","yes","yes","yes","yes","yes",,,4,4,5,4,3,1,1,1,0,1,1,1,2,2,1,1,1,0,2,1,1,3,1,1,1,1,6,8,6,1,26,0,1,2,0,6,"Male","Germany",2,4,0,2020-04-06 11:04:41
176,"English",0,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,-1,0,2,4,4,0,1,3,1,3,1,3,-1,,"yes","helpful",,"yes","helpful","helpful","yes",,,"yes","helpful","helpful","yes","helpful","yes","yes","helpful","yes","yes","yes","yes",2,2,3,3,3,3,3,2,3,4,3,1,0,1,1,0,1,2,1,2,2,2,2,2,1,1,7,8,4,1,12,0,1,1,0,5,"Male","Germany",3,5,0,2020-04-06 11:04:43
177,"English",1,0,0,0,0,0,1,2,0,0,0,-1,-1,-1,1,1,-1,0,3,4,3,4,2,-1,2,1,2,3,-3,,,,,,"yes",,,,,,,,"helpful","yes","yes","yes","helpful","yes","yes","yes",,2,2,3,3,3,2,1,1,2,1,1,1,1,0,0,0,0,2,1,0,2,2,1,0,1,2,7,10,8,1,8,3,1,4,2,4,"Male","Germany",3,5,0,2020-04-06 11:05:09
178,"English",0,0,0,0,0,0,0,2,1,0,0,0,-1,0,0,1,0,,2,4,2,4,4,2,3,3,2,3,-1,,"yes","yes",,"yes","yes",,"yes",,"helpful",,"yes",,,,"yes","yes","yes","yes","yes","helpful",,4,4,5,5,4,1,1,4,2,3,2,2,2,2,1,2,1,-1,2,3,2,2,3,,3,-2,8,7,3,1,25,0,1,3,0,8,"Female","Switzerland",3,2,0,2020-04-06 11:06:42
179,"English",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,1,0,4,4,3,2,1,2,3,2,3,2,"helpful",,"helpful",,"yes","yes",,"yes",,,,"yes",,,"helpful","yes","helpful","yes","yes","yes","yes",,4,4,4,4,4,4,4,4,4,4,3,0,1,1,0,0,0,3,3,1,1,1,0,0,1,2,6,9,9,1,3,0,1,2,0,4,"Male","Germany",2,3,0,2020-04-06 11:07:42
180,"English",1,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,1,1,-1,3,1,4,4,4,0,3,1,2,-1,3,3,"yes","yes","yes",,"yes","yes",,"yes",,"helpful","yes","yes","yes",,,"yes","yes","yes","yes","yes","yes",,4,2,4,2,4,4,3,3,4,3,2,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,7,8,0,14,1,1,2,0,5,"Male","Germany",3,6,0,2020-04-06 11:07:51
181,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,2,4,4,3,3,2,1,3,3,3,1,"both","both","both","both","both","both",,"both",,,"both",,"helpful",,"both","both","both","both","both","both","both",,5,1,4,2,2,2,5,4,3,1,3,1,1,0,1,1,0,3,3,1,1,1,1,0,2,3,8,9,9,1,13,13,1,2,0,4,"Male","Germany",3,5,0,2020-04-06 11:08:38
182,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,0,1,1,-1,0,0,3,4,4,3,3,3,2,2,2,2,"both","both","both","helpful","helpful","helpful","both","both",,,"both","both",,,,"both","both","both","both","both","both",,4,4,5,4,4,3,3,2,3,3,3,0,1,1,0,1,0,2,1,2,1,2,1,0,2,0,7,8,7,1,8.5,3,1,1,0,3,"Male","Germany",2,6,2,2020-04-06 11:09:05
183,"English",1,0,0,0,0,0,1,2,1,-1,1,0,-1,-1,1,1,-1,0,1,4,4,4,0,2,3,3,3,3,-1,"helpful","yes",,"helpful","both",,"helpful","both",,,,,"both",,,"both","yes","both","yes","both",,,3,3,4,5,4,3,4,4,5,5,3,0,1,4,1,1,0,2,3,0,3,2,0,0,0,3,7,9,8,1,4,0,1,3,0,4,"Male","Germany",3,2,0,2020-04-06 11:10:02
184,"English",1,0,0,0,0,0,1,2,0,-1,1,-1,-1,0,1,1,-1,0,3,4,4,3,1,3,-1,3,1,3,3,,,,,"both","helpful",,"both",,,"both",,"both",,,"both","both","helpful",,"both","helpful",,1,1,2,2,1,4,4,4,3,4,1,0,2,2,1,1,1,0,1,1,0,1,1,0,0,1,7,7,7,1,14,0,1,3,1,5,"Male","Germany",3,4,0,2020-04-06 11:11:18
185,"English",1,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,1,1,-1,0,4,3,2,4,4,3,-1,3,-2,3,-1,"yes",,"yes","helpful","yes","yes",,"yes",,"yes","yes","helpful","helpful",,,"yes","yes","yes","helpful","yes","helpful",,3,2,2,5,4,5,2,3,3,3,2,0,2,2,3,2,2,1,2,1,2,3,1,2,1,0,8,9,8,1,8,1,1,2,0,4,"Male","Germany",3,4,0,2020-04-06 11:12:31
186,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,1,,-99,4,4,4,4,2,1,3,1,3,2,"helpful","yes",,,"yes",,,"yes",,,,,"helpful","helpful",,"yes","yes","helpful","yes","yes","yes","yes",4,5,4,4,4,4,5,5,5,5,3,0,0,3,0,0,1,3,3,0,4,0,0,0,0,3,9,9,9,1,20,0,1,4,2,5,"Male",,2,6,0,2020-04-06 11:13:31
187,"English",0,0,0,0,0,0,1,2,1,1,1,-1,-1,-1,1,1,-1,4,0,2,3,4,3,3,-1,3,1,3,-1,"helpful",,"yes",,"yes","helpful",,"yes",,,"yes",,,,,"yes","yes","yes","yes","yes",,,2,2,2,2,2,3,2,3,3,3,1,1,3,2,0,2,3,-1,1,1,3,3,0,3,2,0,5,3,4,1,3,0,1,1,0,6,"Male","Germany",2,2,1,2020-04-06 11:13:51
188,"English",1,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,0,1,-1,1,2,4,4,4,4,3,3,3,3,3,3,"yes",,"yes",,"yes","yes",,"yes",,,,,"yes",,,"yes","yes","yes","yes","yes","yes",,3,3,4,4,4,5,3,3,4,4,2,0,0,1,0,0,1,1,2,0,0,1,0,0,0,2,7,8,9,1,18,2,1,1,0,6,"Male","Germany",3,3,1,2020-04-06 11:13:56
189,"English",0,0,0,0,0,0,1,2,1,-1,1,-1,-1,-1,1,1,-1,0,0,3,2,4,0,3,-1,3,2,3,1,,"yes","yes",,"yes","yes",,"yes",,,"yes",,"yes",,,"yes",,"yes","yes","yes","yes",,4,3,4,4,5,4,4,4,5,3,3,0,1,2,2,2,1,0,3,2,2,1,2,1,0,0,8,9,9,1,15,8,1,2,0,5,"Male","Germany",3,2,0,2020-04-06 11:14:36
190,"English",1,0,0,0,0,0,1,2,1,1,1,1,0,0,1,1,-1,0,0,0,4,4,0,3,3,3,3,3,3,"helpful","helpful","yes","helpful",,,,,"helpful","helpful","both","helpful","helpful","yes","both","both",,,"both","yes","helpful",,3,0,3,1,3,2,2,3,4,3,3,2,2,2,1,2,0,3,3,1,1,1,1,1,1,3,7,8,8,0,10,2,1,2,0,3,"Male","Germany",2,2,0,2020-04-06 11:15:28
191,"English",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,3,4,4,3,3,1,2,-1,3,2,,"both","both","helpful","yes",,,"both",,,,"both","helpful",,,"both","helpful","both","both","both",,,3,3,2,4,4,4,4,4,4,4,3,0,2,2,0,1,1,2,3,1,2,2,1,1,0,2,7,9,8,1,12,0,1,2,0,5,"Male","Switzerland",3,5,0,2020-04-06 11:15:52
192,"English",1,0,0,0,0,0,1,2,1,1,0,-1,-1,0,1,-1,-1,0,-99,4,1,4,2,3,3,3,3,3,1,,"both","both","helpful","both","both",,"both",,,,"both","helpful",,"both","both","both","both","both","both","both",,3,2,3,1,3,5,4,4,5,5,2,2,0,2,2,2,2,0,2,1,1,1,0,2,1,1,7,8,9,0,8,0,1,2,0,5,"Male","Germany",3,5,0,2020-04-06 11:16:18
193,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,4,4,4,3,2,-1,1,2,2,3,-2,,"yes",,"yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes","yes","yes","yes","yes","yes","yes",3,2,3,3,3,2,2,1,2,2,2,1,2,2,1,2,2,1,0,2,3,3,3,3,2,-2,5,7,3,1,7,0,1,4,2,5,"Male","Germany",4,2,0,2020-04-06 11:17:05
194,"English",1,0,0,0,0,0,1,2,1,0,0,-1,-1,-1,-1,1,-1,6,2,4,1,4,0,2,-2,-2,-1,2,1,,"yes","yes","helpful","helpful","helpful",,"yes",,,"helpful","helpful","yes",,,"yes","yes","helpful","yes","yes","yes","yes",0,1,1,2,0,4,1,2,1,1,2,0,1,3,3,2,2,0,2,1,1,1,2,2,0,0,8,6,7,1,12,0,1,1,0,5,"Male","Germany",3,2,0,2020-04-06 11:17:05
195,"English",0,0,0,0,0,0,1,2,0,-1,-1,0,0,0,1,1,-1,0,0,2,3,4,3,2,2,2,2,2,2,,"both","both","helpful","both",,,"both",,,,"helpful",,,,"both","helpful","helpful","both","both","both",,3,3,4,4,4,4,4,4,4,4,2,0,1,1,1,1,1,2,1,2,2,2,1,1,2,0,7,8,7,1,7,0,1,4,0,4,"Male","Germany",3,3,0,2020-04-06 11:18:43
196,"English",0,0,0,0,0,0,1,2,1,0,-1,1,-1,1,0,1,-1,1,3,3,2,4,1,1,2,2,2,3,-1,"helpful",,"helpful",,"yes",,,"yes",,,,,,,,"yes","yes","helpful",,"yes","yes",,4,1,3,1,3,1,2,3,1,2,3,1,1,1,1,0,0,2,3,1,1,1,1,0,1,2,5,8,9,1,11,0,1,1,0,7,"Male","Germany",3,3,0,2020-04-06 11:19:03
197,"English",1,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,1,1,-1,,3,3,1,3,1,3,2,3,3,3,2,"yes","yes","yes",,"helpful","yes",,"both","helpful",,,,"yes",,,"both","both",,"both","both","yes",,3,1,4,2,4,4,4,3,4,4,4,1,1,1,0,1,0,2,3,2,2,2,1,1,2,0,7,10,6,1,15,3,1,1,0,5,"Male","Switzerland",3,3,0,2020-04-06 11:19:07
198,"English",0,0,0,0,0,0,1,1,0,0,-1,-1,-1,-1,1,1,-1,,0,4,4,2,-99,2,-2,3,1,3,-2,"yes","yes","yes",,"yes","helpful",,"yes","helpful","helpful","helpful","yes","helpful",,"helpful","yes","yes","yes","yes","yes","yes",,3,3,4,3,4,2,2,1,4,3,2,0,1,3,1,1,1,2,1,1,2,1,1,1,1,1,7,9,7,1,7,1,1,2,0,3,"Male","Germany",1,3,0,2020-04-06 11:19:09
199,"English",1,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,4,4,4,3,2,3,3,3,3,1,"helpful","yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,5,5,4,4,4,5,4,5,4,1,0,0,2,1,0,1,1,1,0,1,1,1,1,1,1,8,9,7,1,14,0,1,3,1,6,"Male","Germany",3,5,0,2020-04-06 11:19:53
200,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,-1,1,0,,0,4,4,3,1,3,2,3,3,3,3,,"yes","helpful","helpful","helpful","yes",,"helpful","helpful","helpful",,"yes","helpful","helpful","helpful","yes","yes","helpful","yes","yes","yes",,5,5,2,4,5,4,5,5,5,5,3,0,1,1,1,2,1,2,3,1,1,1,2,1,2,2,7,7,5,1,8,0,1,2,0,4,"Male","Germany",2,3,0,2020-04-06 11:20:40
201,"English",1,0,0,0,0,0,1,1,-1,-1,-1,0,-1,-1,1,1,-1,,1,4,4,4,4,2,-1,2,-2,3,-1,"yes","yes","yes","yes","yes","yes","yes","yes","helpful","helpful","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",4,2,4,1,3,4,3,4,4,4,3,0,1,2,1,1,1,2,3,1,2,2,1,0,2,1,6,8,6,1,20,15,1,4,2,6,"Male","Germany",4,5,1,2020-04-06 11:20:51
202,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,4,3,4,3,3,3,2,2,1,2,-1,"yes","yes","yes","helpful","yes","helpful",,"yes",,,,,,,,"yes","yes","helpful","yes","yes","yes",,4,4,5,5,4,4,4,4,4,4,3,2,2,3,2,2,2,0,2,2,3,1,2,2,2,0,7,6,6,1,2,0,1,3,0,3,"Male","Germany",2,3,0,2020-04-06 11:21:53
203,"English",1,0,0,0,0,0,1,2,-1,-1,-1,1,-1,-1,1,1,-1,0,2,3,3,4,2,2,2,1,3,-1,-1,"helpful",,"yes","helpful","yes","yes","helpful","yes","helpful","helpful",,"helpful","yes",,,"yes","helpful",,"yes","yes","yes",,5,4,4,4,5,5,3,4,4,3,2,0,1,3,1,2,1,1,2,1,2,2,2,1,0,0,7,8,6,1,19,0,1,1,0,6,"Male","Germany",3,4,0,2020-04-06 11:21:57
204,"English",0,0,0,0,0,0,1,2,0,-1,0,0,-1,-1,1,1,-1,0,0,2,3,3,0,2,-1,2,-2,2,-1,"helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","helpful","yes","yes",3,3,4,4,4,3,4,3,4,4,1,0,2,2,2,2,1,0,0,2,3,2,1,2,0,-2,8,7,5,1,2,0,1,3,1,1,"Male","Germany",2,3,0,2020-04-06 11:22:11
205,"English",1,0,0,0,0,0,1,2,-1,-1,0,1,0,0,-1,1,-1,0,1,3,4,4,3,2,1,-1,2,2,1,,"yes","helpful","helpful","both",,,"both",,,"both","both",,,,"both","yes",,"both","both","both",,3,4,1,3,2,2,1,0,1,1,3,0,1,2,1,2,1,1,1,1,1,2,0,3,1,-2,6,8,4,1,10,0,0,2,0,4,"Female","Germany",2,3,1,2020-04-06 11:22:49
206,"English",1,0,0,0,0,0,1,2,1,1,1,-1,-1,-1,1,1,1,0,3,4,4,4,3,3,3,3,3,3,2,,,,"helpful","helpful",,,"yes",,,"yes","helpful","helpful","helpful",,"yes","yes","yes","yes","yes","helpful",,4,4,4,4,4,4,4,4,4,4,,2,0,1,1,1,,,,1,2,2,1,,1,,,8,8,1,16,0,1,4,2,5,"Male","Switzerland",3,3,0,2020-04-06 11:23:39
207,"English",1,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,1,-1,0,,0,0,0,0,0,3,3,3,3,3,2,,,"yes",,"helpful",,,"helpful",,"helpful",,"yes",,"helpful",,"helpful","yes","helpful","yes","yes","yes",,1,1,1,1,2,5,5,4,4,4,2,0,2,4,4,4,2,0,2,0,0,0,0,2,0,0,3,4,8,1,18,0,1,1,0,6,"Male","Germany",3,3,1,2020-04-06 11:23:55
208,"English",1,0,0,0,0,0,1,2,1,0,-1,0,0,0,1,1,-1,1,2,4,1,3,1,3,1,3,2,3,2,"yes","yes","yes","yes","yes","yes","yes","yes","helpful","helpful",,"yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes",,4,3,4,4,4,3,4,4,3,4,2,1,1,1,1,3,2,0,2,1,1,1,1,2,2,0,9,9,8,1,6,3,1,1,0,3,"Male","Germany",2,2,0,2020-04-06 11:24:06
209,"English",1,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,0,1,-1,4,3,4,4,4,2,3,3,3,3,3,3,"yes","yes","yes","helpful","yes","yes","helpful","helpful","helpful","helpful",,"yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",5,5,3,5,5,5,5,3,5,5,2,0,0,0,1,0,1,1,2,0,0,0,1,0,0,1,7,8,8,1,37,9,1,2,0,10,"Male","Germany",2,3,0,2020-04-06 11:24:08
210,"English",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,0,0,1,1,2,4,3,3,1,1,1,3,2,"yes",,"yes","helpful",,"yes",,"yes",,,"yes","helpful",,,,"yes","yes","yes","helpful","yes","helpful",,4,4,3,4,4,5,4,3,3,3,3,1,1,2,2,2,1,1,1,2,3,3,2,3,0,-1,8,7,6,1,5,0,1,2,0,4,"Male","Germany",3,3,0,2020-04-06 11:24:32
211,"English",0,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,-1,,1,3,3,4,1,1,-1,3,1,3,-1,"helpful","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","both","yes","yes","helpful","yes",3,4,3,3,3,4,4,3,3,4,1,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,8,8,8,1,25,0,1,4,0,7,"Male","Germany",2,2,0,2020-04-06 11:24:52
212,"English",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,0,1,1,-1,0,4,4,4,4,2,2,3,3,3,3,-2,,"both","both",,"both","yes",,"both",,"helpful","both","both","helpful",,,"both","both","helpful","both","both","both",,3,4,3,4,4,4,3,4,4,4,2,0,2,1,0,1,1,2,3,1,3,2,0,1,1,1,7,9,7,1,12,5,1,3,1,6,"Male","Germany",3,6,0,2020-04-06 11:25:39
213,"English",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,,2,4,4,3,3,-1,-1,3,1,-1,2,"helpful","both","both",,"both","yes","both",,,,"both",,,,,"helpful",,,"both","yes","both",,3,2,2,5,4,5,3,4,4,4,1,1,2,2,2,1,2,0,2,2,0,1,1,1,0,1,7,7,8,0,6,3,1,5,0,4,"Male","Germany",1,4,0,2020-04-06 11:25:44
214,"English",0,0,0,0,0,0,1,2,0,-1,1,1,-1,-1,1,1,-1,1,0,4,4,4,3,1,2,3,2,3,1,"yes","yes","yes","helpful","yes","helpful","helpful","yes","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","yes","helpful","helpful","yes","yes","helpful",4,2,4,4,4,4,3,3,3,2,2,1,1,3,1,1,3,0,1,0,0,2,0,1,1,0,8,7,5,1,1,1,1,1,0,4,"Male","Germany",4,4,0,2020-04-06 11:25:50
215,"English",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,0,0,2,1,4,1,3,1,2,2,2,2,1,,"both","helpful",,"both","yes",,"both",,,,,,,,"both","both",,"yes","both","both",,4,3,3,3,4,3,3,4,3,4,1,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,7,7,7,1,3,1,1,2,0,3,"Male","Germany",2,2,0,2020-04-06 11:26:31
216,"English",0,0,0,0,0,0,1,2,0,0,-1,1,-1,0,1,1,-1,1,3,3,4,4,2,3,2,-1,3,3,-1,"yes","yes","yes","yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes","helpful","yes","yes","yes","yes",,3,1,4,3,4,3,2,2,3,1,3,0,1,2,0,1,0,1,3,1,1,2,0,0,2,2,7,8,8,1,11,0,1,2,,6,"Male","Germany",3,3,0,2020-04-06 11:26:33
217,"English",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,0,1,1,-1,0,0,4,4,4,4,1,3,3,1,3,1,"yes","yes","yes","helpful","helpful","helpful",,"yes","helpful","helpful",,"yes","helpful",,,"yes","yes","yes","yes","yes","yes",,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,1,1,2,3,0,0,0,1,1,0,2,7,8,8,1,8,0,1,4,2,5,"Male","Germany",3,4,0,2020-04-06 11:27:03
218,"English",0,0,0,0,0,0,1,2,1,0,0,-1,-1,0,-1,1,-1,2,2,3,3,4,2,2,1,2,1,3,-2,"yes",,"helpful",,"yes","yes",,"yes",,,,,,"helpful",,"yes",,"helpful",,"yes",,,4,1,3,2,4,2,3,3,4,1,2,0,2,1,0,1,2,-1,2,1,1,2,0,2,0,-1,7,6,6,1,10,0,1,2,0,5,"Male","Sweden",3,3,0,2020-04-06 11:27:31
