ID,Timestamp,Language,COVIDStatus5,COVIDStatus4,COVIDStatus3,COVIDStatus2,COVIDStatus1,COVIDStatus0,Isolation,FR1,FR2,FR3,FR4,FR5,FR6,FR7,FR8,FR9,FR10,DP1,DP2,DP3,DP4,DP5,Erg1,Erg2,Erg3,Erg4,Erg5,Erg6,OS1,OS2,OS3,OS4,OS5,OS6,OS7,OS8,OS9,OS10,OS11,OS12,OS13,OS14,OS15,OS16,OS17,OS18,OS19,OS20,OS21,OS22,WHO5B1,WHO5B2,WHO5B3,WHO5B4,WHO5B5,WHO5S1,WHO5S2,WHO5S3,WHO5S4,WHO5S5,HPQB1,HPQB2,HPQB3,HPQB4,HPQB6,HPQB5,HPQB7,HPQB8,HPQS1,HPQS2,HPQS3,HPQS4,HPQS6,HPQS5,HPQS7,HPQS8,PerformanceOthers,PerB1item,PerS1item,RolesIncludeDeveloper,YearsOfExperience,YearsOfWorkFromHomeExperience,Fulltime,Coinhabitants,Children,Age,Gender,Country,Education,OrganizationSize,Disabilities,AtLeastOneOpenResponse
,2020-04-07 20:45:55,Italian,0,0,0,0,0,1,2,0,0,1,0,1,0,-1,0,1,,2,0,3,3,3,-1,-1,-2,-1,-2,-3,yes,,,,yes,yes,yes,yes,yes,,yes,,,,,,,yes,yes,,helpful,yes,2,2,1,2,2,2,2,1,1,1,2,2,2,3,3,2,2,-1,2,2,3,2,2,3,2,0,8,7,6,1,10,0,1,3,0,5,Male,Italy,2,2,0,0
,2020-04-07 21:10:56,Italian,0,0,0,0,0,1,3,-1,-1,1,-1,0,-1,-1,-1,0,0,3,0,4,4,0,3,3,3,3,1,1,,helpful,,helpful,yes,helpful,helpful,helpful,yes,,,helpful,,,,helpful,helpful,yes,,,helpful,yes,1,5,4,4,0,1,3,4,4,1,3,1,2,2,3,2,1,2,3,1,1,1,1,0,2,2,,7,9,1,4,1,1,4,0,4,Male,Italy,2,1,0,1
,2020-04-07 21:42:16,Italian,0,0,0,0,0,1,1,0,0,1,0,0,0,-1,0,1,,4,3,4,4,4,2,2,2,2,2,2,yes,helpful,helpful,helpful,yes,yes,yes,yes,yes,yes,yes,yes,yes,helpful,helpful,helpful,yes,yes,yes,,helpful,helpful,4,3,3,4,4,4,4,4,3,3,3,2,2,2,2,2,3,2,3,2,2,3,1,1,2,2,8,8,8,0,15,15,1,4,2,5,Male,Albania,2,3,0,0
,2020-04-07 21:42:17,Italian,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,0,1,1,0,4,4,4,4,4,3,3,3,3,3,3,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,3,4,3,4,3,4,4,4,3,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,9,10,10,1,10,0,1,2,0,5,Male,Italy,4,2,0,1
,2020-04-07 21:57:03,Italian,0,0,0,0,0,1,2,-1,0,0,0,0,-1,-1,1,1,,4,2,2,4,4,-1,2,2,2,2,2,yes,yes,helpful,,yes,yes,yes,yes,yes,yes,yes,yes,yes,helpful,helpful,helpful,helpful,yes,yes,,helpful,yes,2,2,3,2,3,2,2,3,3,3,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,6,8,7,1,4,0,1,3,0,3,Male,Italy,1,1,0,0
,2020-04-07 22:23:30,Italian,0,0,0,0,0,1,3,1,1,1,-1,1,1,0,1,1,0,3,3,4,4,4,3,3,3,3,2,2,yes,yes,yes,helpful,yes,yes,yes,yes,yes,helpful,yes,yes,yes,helpful,helpful,yes,yes,yes,yes,,helpful,yes,4,4,5,4,4,5,5,5,5,4,4,1,0,1,0,1,2,2,3,1,0,0,0,0,0,3,5,9,9,1,12,0,1,3,1,6,Male,Italy,1,3,0,1
,2020-04-08 05:27:12,Italian,0,0,0,0,0,1,2,0,0,0,0,-1,-1,-1,1,-1,,0,1,1,4,2,2,3,2,-1,2,2,helpful,helpful,helpful,helpful,,,helpful,helpful,yes,,yes,,yes,,,helpful,,yes,helpful,,helpful,,3,3,3,3,3,3,2,2,2,2,3,0,1,1,1,2,0,2,3,1,0,1,1,1,1,2,6,8,8,1,8,0,1,2,0,4,Female,Italy,2,3,0,0
,2020-04-08 06:16:13,Italian,0,0,0,0,0,1,2,0,0,1,-1,-1,-1,-1,1,1,0,2,1,2,4,2,3,3,3,3,-1,1,,helpful,helpful,helpful,yes,yes,helpful,helpful,yes,helpful,yes,yes,yes,helpful,helpful,helpful,helpful,yes,helpful,,helpful,helpful,4,3,4,2,2,4,4,5,4,3,4,0,1,,1,1,0,3,3,0,1,,0,1,0,3,6,10,10,1,5,5,1,3,0,3,Male,Italy,2,3,0,0
,2020-04-08 07:37:58,Italian,0,0,0,0,0,1,2,0,-1,1,-1,-1,0,-1,1,1,1,3,3,4,4,4,3,3,3,3,3,3,yes,yes,yes,helpful,yes,yes,yes,helpful,yes,helpful,yes,helpful,yes,helpful,helpful,yes,helpful,yes,yes,,yes,yes,4,4,4,4,4,4,4,4,5,3,3,3,2,3,3,2,0,2,3,1,2,2,1,1,0,2,9,9,10,1,23,0,1,2,0,6,Male,Italy,1,3,0,1
,2020-04-08 08:05:10,Italian,0,0,0,0,1,0,2,1,0,1,1,0,0,0,1,1,,4,1,0,4,3,1,1,3,1,-2,1,yes,helpful,helpful,,yes,yes,yes,yes,yes,helpful,yes,,yes,,,helpful,yes,yes,yes,,yes,yes,4,4,4,4,4,3,3,3,4,1,3,1,1,2,1,0,1,0,2,1,2,2,1,1,2,0,7,8,8,1,10,,1,3,0,5,Male,Italy,2,2,0,0
,2020-04-08 08:30:34,Italian,0,0,0,0,0,1,2,1,-1,1,-1,-1,1,-1,1,1,0,4,0,4,4,3,2,3,3,2,3,3,,helpful,helpful,helpful,yes,helpful,yes,helpful,yes,,helpful,helpful,,,helpful,helpful,helpful,yes,yes,,helpful,helpful,4,4,4,3,3,3,3,2,3,2,4,0,1,0,1,2,1,2,3,3,1,0,1,1,0,3,7,9,10,1,15,5,1,3,1,1,Male,Italy,2,3,0,0
,2020-04-08 08:48:04,Italian,0,0,0,0,0,1,2,0,-1,1,0,-1,-1,-1,0,1,,2,0,3,4,4,-1,2,-1,1,-2,-2,yes,helpful,yes,helpful,helpful,helpful,,helpful,yes,helpful,helpful,helpful,yes,helpful,helpful,helpful,helpful,yes,helpful,,helpful,helpful,3,3,3,3,4,3,3,2,4,2,3,2,2,2,1,2,0,2,3,1,2,1,1,1,1,2,6,7,9,1,13,1,1,0,0,5,Male,Italy,3,5,0,1
,2020-04-08 09:12:19,Italian,0,0,0,0,0,1,2,1,1,1,1,0,-1,1,1,1,1,3,-99,3,4,3,2,2,3,3,2,3,yes,helpful,yes,helpful,yes,yes,yes,,yes,,yes,yes,yes,,helpful,helpful,helpful,yes,yes,,,yes,5,5,5,5,5,5,5,5,5,5,4,0,1,1,0,1,0,2,2,0,0,0,0,0,0,2,7,9,10,1,14,0,1,2,1,5,Female,Italy,3,3,0,1
,2020-04-08 09:13:44,Italian,0,0,0,0,0,1,2,1,1,1,1,0,1,-1,0,1,3,4,2,2,4,3,1,2,1,2,2,2,yes,helpful,helpful,helpful,yes,yes,yes,yes,yes,helpful,helpful,yes,yes,helpful,helpful,helpful,yes,yes,yes,,helpful,yes,3,4,5,3,5,1,3,3,3,1,3,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,7,7,7,0,7,0,1,3,0,4,Male,Italy,3,4,0,0
,2020-04-08 09:26:35,Italian,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,0,1,1,1,,2,1,2,3,2,-2,-1,-2,1,-2,-1,helpful,helpful,helpful,helpful,helpful,helpful,helpful,yes,yes,helpful,yes,yes,helpful,helpful,helpful,helpful,yes,yes,helpful,,helpful,helpful,3,1,3,1,4,1,1,1,1,3,0,0,0,0,2,2,0,0,0,1,1,0,2,2,0,-2,7,9,3,1,6,0,1,4,0,3,Male,Italy,1,2,0,1
,2020-04-08 09:27:05,Italian,0,0,0,0,0,1,2,0,0,1,0,-1,-1,-1,1,1,2,4,2,3,4,1,1,1,3,3,1,1,yes,yes,,helpful,helpful,helpful,helpful,,,,helpful,yes,,helpful,helpful,helpful,helpful,yes,,,helpful,yes,4,2,4,2,3,3,4,2,4,2,3,1,1,1,2,2,1,0,2,2,1,0,2,3,0,0,7,7,6,1,8,0,1,2,0,5,Male,Italy,3,1,0,1
,2020-04-08 09:32:58,Italian,0,0,1,0,0,0,2,1,-1,1,1,1,-1,-1,1,1,0,4,0,3,4,2,-2,3,3,3,1,1,helpful,helpful,helpful,helpful,yes,helpful,helpful,helpful,yes,yes,helpful,helpful,yes,helpful,helpful,helpful,helpful,yes,yes,,helpful,yes,4,4,4,4,4,3,1,1,2,1,3,3,3,3,2,4,1,0,3,1,2,2,3,1,1,-1,7,8,6,1,20,0,1,2,1,7,Male,Italy,3,3,0,1
,2020-04-08 09:33:35,Italian,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,1,1,1,0,3,2,3,4,2,2,3,3,3,1,2,helpful,yes,yes,helpful,helpful,helpful,helpful,helpful,yes,helpful,helpful,helpful,yes,helpful,helpful,helpful,helpful,yes,helpful,,helpful,yes,4,4,4,4,4,2,4,3,5,4,2,1,1,1,2,2,2,0,2,1,1,1,1,0,2,1,7,7,8,1,9,0,1,2,0,4,Male,Italy,2,4,0,0
,2020-04-08 09:46:34,Italian,0,0,0,0,0,1,3,0,0,1,0,0,0,-1,0,1,1,3,1,3,3,3,3,3,3,3,3,3,yes,helpful,helpful,helpful,yes,yes,yes,yes,yes,yes,yes,helpful,yes,helpful,helpful,helpful,helpful,yes,helpful,,helpful,yes,1,1,1,1,1,4,4,2,4,3,1,1,1,0,1,2,1,0,3,1,1,0,1,1,0,2,8,8,8,0,7,1,1,2,0,5,Male,Italy,2,2,0,1
,2020-04-08 10:17:59,Italian,0,0,0,0,0,1,2,0,-1,1,0,0,-1,-1,1,1,0,3,0,4,4,4,3,3,3,3,2,2,yes,helpful,yes,helpful,yes,yes,yes,,yes,,yes,yes,yes,,helpful,helpful,helpful,yes,,,yes,yes,2,0,1,1,1,3,3,3,3,2,3,1,0,,2,0,0,2,3,0,0,,1,0,0,2,,8,9,0,10,0,1,2,0,4,Male,Italy,3,5,0,1
,2020-04-08 10:24:58,Italian,0,0,0,0,0,1,2,-1,-1,0,-1,-1,0,-1,1,1,0,4,4,4,4,4,3,3,3,3,3,3,yes,helpful,helpful,helpful,helpful,helpful,helpful,helpful,yes,helpful,helpful,helpful,yes,helpful,helpful,helpful,helpful,yes,helpful,,helpful,helpful,2,2,2,1,2,5,5,5,5,5,3,0,2,3,2,2,1,3,4,0,0,0,0,0,0,3,5,9,10,1,20,2,1,1,0,6,Male,Italy,1,4,0,1
,2020-04-08 10:32:08,Italian,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,-1,1,1,0,3,2,4,4,4,2,2,1,2,2,2,yes,yes,yes,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,,yes,yes,yes,,yes,yes,5,4,4,4,5,5,4,4,4,3,3,1,2,0,0,2,0,2,3,1,1,0,0,1,0,2,8,8,9,1,23,0,1,2,0,7,Female,United Kingdom,3,3,0,1
,2020-04-08 11:04:27,Italian,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,,2,0,4,4,4,2,3,3,1,3,3,yes,yes,yes,,yes,yes,yes,yes,yes,yes,yes,,,,,,,yes,,,yes,yes,5,5,5,5,5,5,5,5,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,9,9,0,14,0,1,2,0,5,Male,Italy,2,2,0,0
,2020-04-08 11:16:38,Italian,0,0,0,0,0,1,3,1,1,1,0,0,-1,0,1,0,2,4,-99,4,4,3,2,-1,-1,1,1,3,helpful,helpful,yes,helpful,yes,yes,helpful,helpful,yes,yes,yes,helpful,yes,helpful,helpful,helpful,both,yes,yes,,helpful,yes,4,3,4,4,4,2,2,2,2,2,3,0,0,0,0,0,0,2,3,0,2,0,0,2,2,2,6,9,8,1,8,1,1,4,0,5,Male,Italy,2,6,0,0
,2020-04-08 11:20:54,Italian,0,0,0,0,0,1,2,-1,-1,1,-1,-1,-1,-1,1,1,1,2,0,3,4,4,-2,1,1,-1,1,1,,both,both,helpful,yes,both,helpful,helpful,both,helpful,helpful,,,,,,,both,helpful,,helpful,helpful,1,1,0,0,1,1,0,0,0,1,4,1,1,1,2,3,0,0,3,1,0,1,1,1,2,0,7,5,8,1,16,0,1,2,0,6,Male,Italy,3,4,0,0
,2020-04-08 11:35:29,Italian,0,0,0,1,0,0,2,1,0,1,1,1,-1,1,0,0,4,3,3,3,4,1,-2,-1,1,-1,-3,-3,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,yes,yes,helpful,yes,yes,helpful,helpful,helpful,helpful,helpful,helpful,,helpful,helpful,4,3,4,4,4,1,2,2,3,1,3,1,0,,0,2,1,1,3,0,1,0,0,1,1,1,8,7,8,0,20,1,1,2,0,6,Female,Italy,1,2,0,1
,2020-04-08 11:51:02,Italian,0,0,0,0,1,0,3,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,3,3,4,4,-3,-2,3,2,1,1,yes,yes,yes,yes,yes,yes,helpful,helpful,yes,,yes,yes,yes,helpful,helpful,helpful,both,yes,yes,,yes,yes,3,4,4,3,4,3,4,3,4,3,1,2,1,1,2,1,0,-1,1,2,2,3,2,2,0,-1,8,6,7,1,2,0,1,3,0,3,Male,Italy,2,6,0,1
,2020-04-08 11:58:05,Italian,0,0,0,0,0,1,2,0,0,1,0,1,-1,1,-1,1,0,3,0,3,3,0,-3,-3,2,2,1,-2,yes,,,,yes,yes,helpful,helpful,yes,,,yes,,,,helpful,helpful,helpful,yes,,helpful,yes,2,1,1,1,4,2,1,2,2,4,2,1,0,0,2,1,0,0,2,2,0,1,2,2,1,1,6,6,6,1,8,8,1,1,0,6,Male,Italy,3,1,0,1
,2020-04-08 12:41:04,Italian,0,0,0,0,0,1,2,-1,0,1,-1,-1,-1,0,-1,0,,2,1,3,3,3,-1,3,2,2,2,2,yes,yes,yes,helpful,yes,yes,yes,yes,yes,yes,yes,yes,helpful,helpful,helpful,helpful,helpful,yes,,,,yes,4,2,2,3,3,2,3,2,1,1,3,0,1,2,2,1,0,1,2,2,3,3,3,3,0,-2,7,7,5,1,15,,1,1,0,5,Male,Italy,4,4,0,0
,2020-04-08 13:01:47,Italian,0,0,0,0,0,1,2,1,-1,1,0,1,-1,-1,-1,1,0,4,1,2,2,2,-3,-1,3,3,1,1,yes,yes,yes,yes,,yes,yes,yes,yes,,yes,yes,,helpful,yes,yes,helpful,yes,yes,,,,4,4,3,3,5,3,2,2,2,5,2,2,1,1,1,1,1,0,2,2,3,1,2,3,2,0,8,8,6,0,6,0,0,4,2,5,Female,Switzerland,4,6,0,1
,2020-04-08 13:22:54,Italian,0,0,0,0,0,1,2,1,1,1,1,-1,-1,0,1,1,,4,3,4,4,4,3,3,3,3,3,3,helpful,helpful,yes,helpful,yes,yes,yes,both,yes,helpful,helpful,helpful,yes,helpful,helpful,helpful,helpful,yes,yes,,yes,both,5,5,5,5,5,4,5,4,4,4,1,1,1,1,2,1,1,0,2,1,1,1,1,4,1,0,10,10,7,0,6,0,1,1,0,3,Male,Belgium,1,3,0,1
,2020-04-08 13:25:41,Italian,0,0,0,0,1,0,2,1,1,1,0,0,1,-1,0,1,,4,1,3,4,3,2,2,3,3,1,2,,,,,,,,,yes,,yes,yes,,,,,,yes,,,,yes,3,3,3,3,4,2,3,3,3,1,,,,,,,,0,,,,,,,,,6,7,7,1,4,0,1,2,0,3,Male,Italy,3,3,0,0
,2020-04-08 13:26:38,Italian,0,0,0,0,0,1,2,1,1,1,1,1,-1,1,-1,0,1,3,0,2,4,4,-2,2,3,3,-1,-1,yes,,,helpful,,yes,helpful,helpful,yes,,,helpful,yes,helpful,helpful,helpful,helpful,,yes,,helpful,,2,0,1,1,0,4,4,4,4,1,2,2,2,2,2,2,0,0,1,1,1,1,1,1,0,2,7,5,9,1,10,0,1,3,1,5,NB,Italy,3,3,,0
,2020-04-08 13:26:47,Italian,0,0,0,0,0,1,2,1,-1,1,-1,0,0,-1,1,1,0,4,3,4,4,4,2,3,3,2,1,1,helpful,,,,,,,helpful,yes,helpful,yes,helpful,,,helpful,,yes,yes,yes,,,yes,5,2,4,4,4,2,1,1,4,3,3,1,1,0,2,1,0,2,1,1,2,1,1,1,1,3,7,9,9,1,4,0,1,3,0,3,Male,Italy,3,3,0,1
,2020-04-08 13:26:53,Italian,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,-1,0,1,0,4,0,4,3,4,3,3,2,2,1,1,,,,,,,,,yes,,yes,,,,,,,yes,yes,,yes,yes,4,4,4,2,5,2,2,2,4,0,2,2,1,1,1,1,0,0,2,0,1,0,1,0,0,0,8,8,7,1,3,0,1,3,0,3,Male,Italy,3,3,0,0
,2020-04-08 13:27:37,Italian,0,0,0,0,0,1,3,1,1,1,-1,-1,0,-1,1,1,0,4,2,3,4,4,-1,1,3,2,1,2,yes,helpful,,,yes,yes,yes,yes,yes,,yes,yes,yes,,,helpful,helpful,yes,yes,,,yes,4,4,4,3,5,3,5,4,5,5,2,2,1,0,2,2,1,0,2,2,0,1,1,1,1,0,7,9,8,1,7,4,1,4,0,2,Male,Italy,1,3,0,1
,2020-04-08 13:27:38,Italian,0,0,0,0,0,1,2,0,1,1,0,1,-1,1,-1,1,0,4,2,2,4,4,2,3,2,3,3,3,helpful,helpful,,helpful,helpful,yes,helpful,,yes,,yes,,,,helpful,helpful,helpful,yes,yes,,,yes,2,2,1,0,2,3,2,4,4,3,2,2,1,1,1,2,2,0,2,1,1,1,1,1,1,2,7,7,8,1,2,0,1,2,0,3,Female,Italy,2,3,0,0
,2020-04-08 13:28:14,Italian,0,0,0,0,0,1,3,0,0,1,-1,-1,-1,-1,1,1,,4,0,4,4,4,3,3,3,3,3,3,,,helpful,,yes,yes,,,yes,,yes,,,,helpful,helpful,helpful,yes,yes,,helpful,yes,1,1,1,1,5,5,5,5,5,5,3,1,1,3,0,3,0,1,0,0,0,0,0,0,0,1,8,8,10,1,3.5,0,1,4,0,3,Male,Italy,3,3,0,1
,2020-04-08 13:28:43,Italian,0,0,0,0,0,1,3,1,-1,1,0,-1,-1,-1,1,1,0,1,0,4,4,4,3,3,3,3,3,3,yes,yes,yes,helpful,helpful,helpful,helpful,helpful,yes,helpful,yes,yes,yes,helpful,helpful,helpful,helpful,helpful,yes,,helpful,yes,2,0,3,0,1,5,4,3,5,5,4,0,2,1,0,2,1,2,4,0,0,0,0,0,0,3,6,8,10,0,3,0,1,6,0,3,Male,Italy,1,3,0,1
,2020-04-08 13:29:57,Italian,0,0,0,0,0,1,2,0,0,1,-1,-1,-1,1,0,1,,3,0,1,4,4,2,3,3,3,3,2,helpful,helpful,yes,helpful,yes,,helpful,helpful,yes,,,helpful,,helpful,helpful,helpful,,yes,yes,,helpful,yes,4,2,1,1,4,4,4,5,5,5,3,2,1,1,2,3,0,,3,3,1,1,0,0,1,1,8,,9,1,1,0,1,4,0,2,Male,Italy,2,3,0,1
,2020-04-08 13:31:46,Italian,0,0,0,0,0,1,3,1,1,1,1,1,0,-1,1,1,,4,3,4,4,4,3,3,3,3,-1,2,yes,helpful,yes,helpful,yes,yes,yes,helpful,yes,yes,yes,yes,both,helpful,helpful,helpful,helpful,yes,yes,,yes,yes,4,3,4,1,5,4,4,5,5,3,3,1,1,1,1,2,2,1,3,0,1,1,0,1,2,1,8,8,8,1,3,0,1,4,0,3,Male,Italy,2,3,0,1
,2020-04-08 13:32:09,Italian,0,0,0,0,0,1,3,1,1,1,1,0,-1,1,1,1,0,3,0,3,4,4,2,1,-1,3,-1,-1,helpful,helpful,,helpful,yes,yes,yes,,yes,,yes,,yes,helpful,helpful,helpful,helpful,yes,helpful,,helpful,helpful,2,2,1,2,1,2,4,2,3,3,2,1,1,2,1,2,2,1,3,0,1,0,1,1,0,2,8,8,9,1,2,0,1,3,0,3,Male,Italy,3,3,0,1
,2020-04-08 13:33:52,Italian,0,0,0,0,0,1,2,1,1,1,1,0,-1,-1,1,1,1,3,-99,2,4,4,2,3,3,2,3,3,helpful,helpful,,,yes,yes,helpful,,yes,,yes,,,helpful,helpful,,helpful,yes,yes,,,yes,4,2,2,1,1,2,4,4,4,1,2,2,2,2,2,2,1,0,1,1,1,1,1,1,1,0,8,9,8,1,19,0,1,4,1,7,Female,Italy,3,3,0,1
,2020-04-08 13:34:12,Italian,0,0,0,0,0,1,2,1,1,1,-1,1,1,1,1,1,,2,0,2,4,0,2,2,2,2,1,1,,helpful,helpful,helpful,helpful,helpful,helpful,helpful,yes,,yes,,,helpful,helpful,helpful,helpful,yes,yes,,,yes,2,5,0,2,0,5,5,5,4,4,3,0,2,3,2,2,0,0,3,0,0,0,0,0,0,3,8,9,10,1,21,0,1,3,1,7,Male,Italy,1,3,0,1
,2020-04-08 13:35:00,Italian,0,0,0,0,0,1,3,0,-1,1,0,0,-1,-1,1,1,0,4,3,3,4,3,-2,-2,2,-1,-3,-3,helpful,,,,,,helpful,helpful,yes,,yes,,,,,,,yes,,,,,3,2,2,2,3,4,4,2,4,2,2,2,1,1,2,1,0,0,2,2,1,1,1,2,0,0,7,7,7,1,1,0,1,3,0,2,Male,Italy,2,3,0,0
,2020-04-08 13:36:56,Italian,0,0,0,0,0,1,2,1,1,1,-1,0,0,0,1,1,0,4,2,3,4,3,1,3,2,3,1,1,helpful,yes,yes,helpful,helpful,helpful,helpful,helpful,yes,helpful,,helpful,,,helpful,,,yes,,,yes,yes,3,3,3,3,4,5,4,4,5,5,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,8,9,9,1,9,0,1,2,0,5,Male,Italy,3,3,0,1
,2020-04-08 13:39:03,Italian,0,0,0,0,0,1,2,0,-1,-1,1,0,-1,-1,1,1,0,4,3,4,4,4,2,2,2,3,1,1,helpful,,,,,,helpful,,yes,yes,yes,,,,,,yes,yes,yes,,yes,yes,2,3,4,4,3,4,4,3,4,4,2,2,2,2,2,2,3,0,2,1,2,0,1,1,1,2,7,7,8,0,10,0,1,7,1,5,Male,Italy,3,3,0,1
,2020-04-08 13:41:00,Italian,0,0,0,0,0,1,2,1,-1,0,1,0,0,-1,1,1,1,4,-99,3,4,3,1,3,1,1,1,1,yes,helpful,yes,helpful,yes,yes,yes,yes,yes,yes,yes,helpful,yes,helpful,helpful,helpful,helpful,yes,yes,,yes,yes,4,3,4,3,3,4,3,4,4,2,3,0,0,0,2,1,1,2,4,1,1,0,1,1,1,2,9,9,8,0,25,0,1,4,0,8,Male,Italy,3,3,0,0
,2020-04-08 13:44:37,Italian,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,0,4,1,3,4,2,3,3,3,3,2,3,yes,,,,yes,yes,yes,yes,yes,,yes,,,,,,yes,yes,yes,,,yes,3,3,4,4,5,5,5,5,5,3,2,1,0,4,2,4,2,2,2,2,0,0,0,0,0,2,8,7,9,1,7,0,1,5,0,5,Male,Italy,2,3,0,1
,2020-04-08 13:45:59,Italian,0,0,0,0,0,1,3,0,-1,0,0,-1,-1,-1,1,1,0,3,1,2,4,3,2,2,2,3,2,2,,,,helpful,,,yes,,yes,,yes,,,,,,,yes,yes,,,,5,4,4,4,5,5,4,5,5,3,2,1,0,0,1,1,2,0,2,1,0,0,1,1,0,0,9,8,7,1,1,0,1,5,0,2,Female,Italy,2,3,0,1
,2020-04-08 13:47:26,Italian,0,0,0,0,1,0,3,0,-1,1,-1,-1,1,1,1,1,2,3,2,4,4,3,2,2,2,1,1,1,yes,helpful,,,yes,yes,helpful,yes,yes,,,,yes,,,helpful,,yes,yes,,helpful,yes,3,2,4,2,1,3,4,2,4,2,3,1,1,0,2,2,2,1,3,0,2,1,1,0,0,0,8,8,8,1,4,2,1,4,0,3,Male,Italy,1,3,2,0
,2020-04-08 13:54:23,Italian,0,0,0,0,0,1,2,0,-1,-1,-1,0,-1,-1,1,1,0,3,0,3,4,2,3,3,2,-1,2,1,helpful,helpful,yes,helpful,yes,yes,both,yes,yes,yes,yes,helpful,helpful,helpful,helpful,helpful,helpful,yes,yes,,yes,yes,2,3,3,2,1,3,4,3,4,4,3,1,2,0,3,1,1,2,,1,2,0,2,3,1,2,6,8,8,1,3,0,1,1,0,3,Male,Italy,1,3,0,0
,2020-04-08 14:05:44,Italian,0,0,0,0,0,1,3,1,1,1,1,1,-1,-1,1,1,2,4,0,4,4,2,3,3,3,3,3,3,helpful,helpful,helpful,helpful,helpful,helpful,yes,helpful,yes,helpful,helpful,both,yes,helpful,helpful,helpful,helpful,yes,yes,,helpful,yes,4,3,4,4,5,4,5,5,5,5,3,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,8,9,8,1,10,0,1,2,0,5,Male,Italy,2,3,0,1
,2020-04-08 14:07:11,Italian,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,-1,1,1,0,2,0,2,4,4,3,3,3,3,2,2,yes,,,,helpful,helpful,helpful,helpful,yes,,,yes,helpful,,,,,yes,yes,,,yes,3,2,2,1,2,5,5,4,4,5,,,1,2,1,2,0,,,,1,1,1,1,0,,,10,10,0,12,,1,1,,7,Female,Italy,1,3,0,0
,2020-04-08 14:07:21,Italian,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,0,4,3,4,3,3,1,3,3,3,2,2,helpful,both,yes,helpful,yes,yes,helpful,helpful,yes,,helpful,helpful,helpful,helpful,helpful,helpful,helpful,both,yes,,helpful,yes,4,4,5,4,5,3,2,2,3,3,2,1,3,3,1,2,2,3,2,1,2,2,2,2,2,0,7,10,6,1,1,0,1,3,0,2,Male,Italy,1,3,0,1
,2020-04-08 14:09:57,Italian,0,0,0,0,0,1,2,1,1,1,1,0,0,-1,1,1,0,3,2,3,4,4,3,2,2,2,1,1,yes,both,yes,both,yes,yes,helpful,helpful,yes,helpful,yes,helpful,yes,,helpful,,yes,yes,yes,,yes,yes,3,2,3,2,2,3,2,2,2,2,3,2,1,2,2,1,1,2,3,2,1,1,1,1,2,2,7,8,8,0,7,0,1,2,0,4,Male,Italy,3,3,0,0
,2020-04-08 14:11:07,Italian,0,0,0,0,0,1,2,-1,-1,1,-1,0,-1,-1,0,1,1,4,2,3,4,4,-1,-1,3,2,1,1,yes,yes,yes,helpful,yes,yes,yes,yes,yes,both,yes,helpful,yes,helpful,helpful,helpful,helpful,yes,yes,,helpful,yes,2,2,2,2,3,3,4,4,5,4,3,1,2,0,1,2,2,0,2,1,1,2,2,2,1,0,8,7,7,0,18,1,1,4,2,6,Female,Italy,1,3,0,1
,2020-04-08 14:11:34,Italian,0,0,0,0,0,1,3,1,0,1,-1,1,-1,-1,1,1,0,4,4,4,4,4,2,3,3,3,3,3,yes,,,,helpful,yes,helpful,,yes,,yes,helpful,helpful,,helpful,,helpful,yes,yes,,yes,,1,1,1,0,5,5,5,5,5,2,3,2,2,2,3,2,4,0,2,1,1,1,1,1,1,2,5,5,8,0,15,0,1,7,3,6,Male,Italy,3,3,0,1
,2020-04-08 14:20:52,Italian,0,0,0,0,0,1,2,1,0,1,1,1,-1,-1,1,1,0,4,0,2,4,4,2,3,2,3,-2,-2,yes,,yes,,yes,yes,yes,yes,yes,yes,yes,,yes,,,yes,,yes,yes,,yes,yes,4,3,5,3,4,2,2,3,2,2,3,1,0,1,1,1,2,0,3,1,0,0,1,1,2,0,8,9,9,0,17,0,1,3,1,5,Female,Italy,2,3,0,1
