"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","FR3","FR2","FR1","FR5","FR6","FR4","FR8","FR9","FR7","FR10","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","OS21","OS3","OS22","OS17","OS5","OS12","OS16","OS6","OS14","OS15","OS11","OS8","OS2","OS4","OS13","OS18","OS20","OS19","OS1","OS9","OS7","OS10","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Children","Age","Gender","Country","Education","OrganizationSize","Disabilities","Timestamp"
57,"Russian",0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,1,1,-1,0,2,4,4,4,4,3,3,3,3,3,3,,"both",,"both","yes","both",,"both","helpful",,"both","both",,"helpful",,"both","both","both","yes","both","yes",,5,5,5,5,5,5,5,5,5,5,3,0,0,0,0,0,1,3,3,0,0,0,0,1,0,3,5,9,9,1,12,0,1,2,0,4,"Male","Netherlands",3,4,0,2020-04-08 16:05:26
58,"Russian",0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1,1,0,-1,0,2,2,3,3,3,3,2,2,1,3,2,,"helpful","both","helpful","both","yes",,"yes",,,"helpful",,"helpful",,,"helpful","helpful","helpful","both",,"both",,4,3,4,3,4,4,4,3,4,4,2,0,1,1,0,1,1,1,2,1,1,1,0,0,0,1,7,8,8,1,11,0,1,2,0,4,"Male","Russia",3,3,0,2020-04-08 16:05:47
59,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,0,1,0,0,0,3,0,3,0,3,-3,2,-1,3,-1,"helpful","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","yes","helpful","yes","yes","yes","yes","yes","yes","helpful",5,5,5,5,5,4,4,1,3,3,2,0,1,1,1,1,1,0,2,2,1,2,1,2,1,-1,5,5,3,1,28,0,1,,,,"Male","Russia and Germany",3,4,0,2020-04-08 16:06:12
60,"Russian",1,0,0,0,0,0,1,3,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,3,3,4,3,3,3,3,3,3,3,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","yes",3,3,4,3,3,3,3,4,3,3,3,0,1,1,1,1,1,1,2,2,1,2,1,2,0,0,6,9,8,1,14,0,1,3,1,4,"Female","Russia",3,4,0,2020-04-08 16:06:41
61,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,0,1,-1,0,1,0,3,4,0,1,-3,2,-3,-2,-1,"helpful","yes","helpful","helpful",,,,"yes",,,"yes","yes",,,,"yes","yes","helpful","yes","yes",,,3,4,5,4,4,0,1,0,0,0,2,0,1,0,0,0,3,0,1,4,4,2,4,3,2,0,7,8,4,1,6,1,1,2,0,3,"Male","Russia",2,3,0,2020-04-08 16:06:45
62,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,0,1,1,-1,0,0,4,4,4,4,3,-1,3,-3,3,-2,"yes","yes","yes","helpful","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes","helpful",4,3,5,4,4,2,2,5,3,3,2,1,1,2,1,2,1,0,2,3,2,1,2,2,2,-1,7,7,5,1,8,0,1,2,0,3,"Female","Russia",3,4,0,2020-04-08 16:08:32
63,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,,4,4,0,2,1,2,2,2,2,2,1,"yes",,"yes","yes","helpful","yes","helpful","yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,4,4,4,4,4,3,3,3,3,3,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,7,5,6,0,9,0.5,1,3,0,4,"Male","Russia",2,4,0,2020-04-08 16:08:48
64,"Russian",1,0,0,0,0,0,1,2,-1,-1,0,-1,-1,-1,-1,1,-1,0,2,4,4,3,2,1,3,3,1,3,1,,"yes","yes","yes","yes","yes",,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,3,3,3,3,3,2,2,2,4,4,1,2,2,2,2,3,2,0,0,2,2,2,2,3,3,0,9,7,6,1,5,0.2,1,2,0,3,"Female","Russia",3,4,0,2020-04-08 16:09:01
65,"Russian",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,0,1,4,4,4,4,4,3,3,3,2,2,3,,"both","both",,"both",,,"both","yes",,"both","yes",,,,"both","both","both","both","both",,"helpful",2,0,1,1,2,5,5,5,5,5,4,0,0,0,0,1,0,3,4,0,0,1,0,0,0,3,7,8,8,0,8,0,1,2,0,4,"Female","Russia",3,3,0,2020-04-08 16:09:05
66,"Russian",0,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,0,0,-1,0,3,1,2,3,2,2,-1,-1,1,1,2,,"helpful","yes","helpful","yes","helpful","helpful","yes","helpful",,"yes","yes","helpful","helpful",,"yes","yes","both","yes","yes","yes",,3,3,3,4,3,3,1,3,2,3,1,0,3,2,2,3,1,1,1,4,4,1,3,3,1,-1,6,5,3,1,19,2,1,2,0,6,"Male","Russia",3,4,0,2020-04-08 16:10:48
67,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,1,1,1,0,4,3,4,1,3,-1,-3,-2,-1,2,-3,"yes","yes","helpful","yes","yes","helpful","helpful","yes","helpful",,"helpful","yes","helpful","helpful","helpful","yes","yes","yes","yes","helpful","yes","yes",3,0,4,2,3,0,0,1,1,1,,0,3,0,0,0,,2,1,3,3,3,1,3,0,-2,8,9,4,0,7,0,1,2,0,4,"Female","Russia",3,3,0,2020-04-08 16:11:36
68,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,0,1,-1,0,1,4,4,2,1,-2,-2,2,-2,3,-1,,"yes","helpful","helpful","yes","yes","yes","yes","helpful","helpful","yes","yes","yes","helpful",,,,,"yes","yes","yes",,3,1,3,2,2,3,2,2,3,3,1,1,1,2,1,1,0,1,2,2,2,2,2,2,2,0,7,9,6,0,3,0,1,2,0,4,"Female","Russia",3,4,0,2020-04-08 16:12:16
69,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,0,,-1,2,3,4,4,4,2,2,2,3,2,3,-1,,"both","both","both","both","both",,"both","helpful","helpful","both","both","both","helpful",,"both","both","both","both","both","both",,5,4,3,5,5,5,4,2,4,4,2,0,1,1,1,1,2,0,2,2,2,2,1,2,0,-1,8,7,6,1,2,0,1,3,0,2,"Male","Russia",2,4,0,2020-04-08 16:12:16
70,"Russian",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,-1,1,1,-1,0,2,4,4,3,3,3,2,3,2,3,1,,"yes","yes",,"yes","yes",,"yes","helpful",,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,3,2,3,4,3,3,2,1,2,2,2,1,1,3,1,1,1,1,0,3,3,3,3,3,1,-2,7,8,2,1,10,0,1,4,2,3,"Male","Russia",3,4,0,2020-04-08 16:13:12
71,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,3,2,1,3,2,2,3,3,3,3,1,"both","both","both","both","both","both","both","both","helpful","helpful","both","both","both",,,"both","both","both","both","both","both",,5,5,4,4,5,4,4,5,5,4,2,0,1,3,1,1,1,1,2,1,3,2,3,1,0,1,6,7,7,1,3,2,1,2,0,2,"Male","Russia",3,4,0,2020-04-08 16:13:51
72,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,1,1,1,4,0,2,2,1,-1,1,-1,1,-1,,,,,,,,"yes","helpful",,"yes","yes",,,,"yes","yes","helpful","yes","yes",,,3,3,4,3,3,2,2,2,2,4,2,0,1,2,2,2,2,0,2,2,2,2,2,2,2,0,7,7,6,0,9,0,1,1,0,4,"Female","Russia",3,3,0,2020-04-08 16:17:45
73,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,-1,,4,4,4,3,4,1,-2,3,-3,2,-2,,"both","both","both","both","both","helpful","both",,,"both","both",,,,"both","both","both","both","both","both",,3,3,3,5,4,4,2,3,2,2,4,2,1,1,0,1,1,2,2,2,3,1,1,2,2,0,6,8,7,1,2,0,1,2,0,2,"Male","Russia",1,4,0,2020-04-08 16:17:49
74,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,1,-1,0,4,4,4,4,4,3,3,3,3,3,3,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes","yes",4,4,4,4,4,4,4,4,3,4,1,2,1,1,1,0,1,0,1,1,1,1,1,1,1,0,10,10,8,0,5,0,1,1,0,4,"Female","Russia",3,4,0,2020-04-08 16:18:39
75,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,0,1,-1,0,2,4,1,2,3,1,3,3,3,3,-1,,,"both",,"both","yes",,"both",,"helpful","both","both",,,,"both","both","both","both","both","both",,4,2,4,4,4,3,3,3,3,4,2,0,1,1,1,0,0,0,2,1,1,2,1,1,0,0,8,8,6,1,19,0,1,4,2,6,"Male","Russia",4,3,0,2020-04-08 16:22:27
76,"Russian",0,0,0,0,0,0,1,2,1,0,-1,-1,-1,-1,1,1,0,0,3,2,4,3,3,1,-2,-1,-1,-1,-2,,"helpful","both","helpful","both","both","helpful","both","helpful",,,"both","helpful","helpful",,"both","both","both","both","both",,,3,3,4,3,4,3,2,4,3,2,1,1,1,1,1,2,2,1,2,2,3,3,2,3,2,0,8,8,5,1,3,0,1,2,0,3,"Male","Russia",3,4,0,2020-04-08 16:22:59
77,"Russian",0,0,0,0,0,0,1,2,1,-1,1,-1,-1,1,1,1,-1,0,4,4,4,4,4,3,3,3,3,3,1,"yes","yes","yes",,"yes",,,"yes",,,,"yes","yes",,"yes","yes","yes","yes","yes","yes","yes",,4,4,4,4,4,4,4,2,4,2,4,1,1,1,0,0,0,3,3,0,1,1,0,0,1,2,7,7,7,0,5,3,1,2,0,4,"Male","Russia",2,4,0,2020-04-08 16:23:44
78,"Russian",0,0,0,0,0,0,1,2,1,,0,-1,-1,-1,1,1,0,0,0,2,4,4,0,2,-1,1,1,2,-1,"helpful","yes","yes","yes","yes","yes","yes","yes","helpful","helpful","yes","helpful","yes","yes",,"yes","yes","yes","yes","yes",,,4,3,4,4,4,4,4,3,4,4,3,1,0,1,1,1,1,2,3,1,1,1,1,1,1,2,7,9,8,0,15,3,1,3,1,5,"Male","Russia",3,3,0,2020-04-08 16:25:09
79,"Russian",1,0,0,0,0,0,1,2,-1,0,0,0,-1,0,1,0,-1,,2,0,0,4,2,2,-1,-1,1,3,-3,,,,"helpful","yes",,,"yes","helpful","helpful","yes","yes",,,,"yes","yes","yes","yes","yes","yes",,2,3,3,2,2,1,0,0,1,2,0,1,2,2,2,2,2,-1,0,4,4,3,4,4,1,-3,10,7,1,1,13,0,1,6,,4,"Female","Russia",2,4,0,2020-04-08 16:27:40
80,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,0,1,1,-1,0,2,4,4,3,4,3,-1,3,3,3,1,"yes","yes",,"helpful","yes","helpful",,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","helpful","yes",,4,4,4,4,4,3,3,1,3,2,3,1,1,2,1,1,1,1,2,3,2,2,2,2,3,-1,9,9,6,0,8,0,1,2,0,4,"Female","Russia",3,4,0,2020-04-08 16:28:32
81,"Russian",0,0,0,0,0,1,1,2,1,1,0,1,-1,0,1,1,1,0,2,4,-99,4,3,3,3,2,3,3,-1,,"yes","yes","yes","yes","yes",,"yes",,,"yes","yes","yes",,,"yes",,,"yes","yes","yes",,2,2,3,2,3,4,2,3,2,2,1,1,2,2,2,3,3,1,2,3,3,2,3,3,3,2,6,5,4,0,7,2,1,2,0,3,"Male","Russia",2,4,0,2020-04-08 16:29:46
82,"Russian",0,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,1,0,4,4,4,3,2,3,3,3,3,3,3,"helpful","yes","yes","helpful","helpful","yes","helpful","helpful","helpful","yes","yes","helpful","helpful","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",4,1,4,4,4,3,2,2,3,4,3,4,1,3,1,1,0,1,3,2,2,1,0,1,4,2,10,10,2,0,19,1,1,4,1,6,"Male","United States",3,3,0,2020-04-08 16:32:42
83,"Russian",1,0,0,0,0,0,1,3,1,0,-1,0,0,0,-1,1,-1,0,2,4,2,4,0,3,-1,2,-1,3,3,,,,"both",,"both",,"both","helpful",,"both","both",,,,"both",,"both","both","both","both",,4,3,3,3,4,3,3,4,4,3,3,0,1,4,1,1,1,2,3,1,1,1,1,1,2,2,8,9,9,0,6,0,1,2,0,4,"Female","Russia",3,4,0,2020-04-08 16:34:16
84,"Russian",1,0,0,0,0,0,1,2,1,1,0,-1,-1,-1,-1,1,1,0,0,1,2,3,0,3,1,3,3,2,3,"helpful","helpful","helpful",,"both","both",,"both","helpful","helpful","helpful","both","helpful","helpful",,"helpful","helpful","both","helpful","both","helpful",,1,2,3,2,2,4,2,3,3,2,1,1,3,3,2,3,2,-1,1,3,3,3,2,3,1,0,8,6,5,0,3,0,1,1,0,3,"Female","Russia",2,4,0,2020-04-08 16:35:36
85,"Russian",1,0,0,0,0,0,1,2,0,0,-1,1,-1,-1,1,1,1,1,4,4,4,4,3,3,-3,3,-2,1,3,"helpful","helpful","yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","helpful","helpful",4,3,4,4,5,3,1,1,2,3,2,2,0,3,1,1,2,0,2,0,1,2,2,1,2,1,6,6,8,1,2,0,1,4,0,4,"Male","Russia",2,2,0,2020-04-08 16:40:17
86,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,0,1,-1,0,4,2,4,1,0,2,2,2,2,2,2,"helpful","yes","yes","yes","yes","yes","yes","yes","yes","helpful","yes","yes","yes","yes","helpful","yes","yes","yes","yes","yes","yes","helpful",4,4,4,4,5,4,5,5,5,4,2,1,2,1,1,3,2,1,3,2,3,2,1,1,2,2,7,7,9,0,11,1,1,3,1,4,"Male","Russia",3,3,0,2020-04-08 16:41:52
87,"Russian",1,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,0,4,2,2,-3,-3,1,-3,1,-3,"both",,"yes","both","yes","helpful","yes","yes","helpful","helpful","yes","yes",,"both",,"both","both","both","both","both","both",,4,2,2,2,2,2,2,1,2,2,4,0,1,1,0,1,0,2,1,3,3,2,0,3,0,-1,8,9,5,1,7,0,1,3,1,3,"Male","Russia",3,3,0,2020-04-08 16:43:23
88,"Russian",0,0,0,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,1,4,3,4,2,1,2,3,3,-2,,,"yes",,"yes",,,"yes",,,"yes","yes",,,,"yes","yes","yes","yes",,"yes",,4,1,4,4,4,3,2,4,3,1,0,0,2,2,1,4,2,-1,0,4,3,3,4,4,0,-3,9,7,4,0,7,0,1,2,0,3,"Female","Russia",3,3,0,2020-04-08 16:43:50
89,"Russian",0,0,0,0,0,1,0,2,-1,-1,-1,-1,-1,-1,1,1,-1,,0,0,3,4,1,2,3,3,3,3,2,,,"both",,"both","both",,"both",,,"yes","yes",,,,"yes","both","helpful","yes","both","yes",,4,2,4,2,3,3,4,4,3,5,4,0,1,1,1,1,0,1,4,1,1,1,1,0,0,2,5,7,8,1,5,3,1,1,0,4,"Male","Russia",3,4,0,2020-04-08 16:47:06
90,"Russian",0,0,0,0,0,0,1,1,0,-1,0,-1,-1,-1,1,1,-1,0,1,1,4,3,4,3,-2,2,-2,3,2,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes",,4,4,4,4,4,3,2,2,2,4,2,0,1,1,1,2,2,0,2,3,3,3,3,2,1,0,7,7,3,1,11,0,1,1,0,4,"Male","Netherlands",2,4,0,2020-04-08 16:47:59
91,"Russian",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,-1,1,1,-1,0,2,1,2,3,1,2,1,2,1,1,1,,"yes","yes",,,,,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,4,3,4,4,4,2,2,3,3,3,2,0,0,1,1,1,1,0,1,1,2,1,1,2,1,0,7,7,5,1,5,0,1,1,0,3,"Female","Russia",3,4,0,2020-04-08 16:50:13
92,"Russian",1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,1,1,-1,0,4,4,4,4,4,-1,1,3,1,1,-2,,,,"helpful","helpful","yes",,,,"helpful","yes","yes","helpful",,,"yes",,"yes","yes","helpful",,,4,4,3,4,4,4,4,2,4,4,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2,5,8,10,1,16,0,1,4,2,5,"Male","Latvia",2,4,0,2020-04-08 17:07:11
93,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,0,1,0,0,2,2,2,2,2,-1,1,3,3,3,-1,,"both",,"helpful","helpful","both",,"both",,,"both","both","both","helpful",,"both","both","both","both","both","helpful",,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,0,2,2,2,2,2,2,2,0,8,8,6,1,22,0,1,4,2,6,"Male","Russia",3,4,0,2020-04-08 17:07:14
94,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,-1,3,0,2,0,3,1,1,-1,1,-1,1,-1,,"yes",,"yes","yes","yes",,"yes",,,"yes","yes","yes",,"yes","yes",,,"yes","yes","yes",,3,3,4,3,4,2,2,3,3,3,2,0,1,1,1,2,1,0,0,3,3,2,2,1,3,-1,8,7,4,0,2,5,1,1,0,2,"Female","Russia",3,4,0,2020-04-08 17:07:18
95,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,0,0,4,1,4,3,3,-3,-2,-1,-2,1,-3,"helpful","yes","yes","yes","yes","yes","yes","yes","helpful","helpful","yes","yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",1,1,3,1,1,4,4,3,3,5,1,1,1,2,2,1,2,2,3,0,1,1,1,1,1,2,8,8,9,1,5,0,1,5,2,6,"Female","Israel",2,4,0,2020-04-08 17:10:25
96,"Russian",0,0,0,0,0,0,1,3,0,-1,-1,-1,-1,-1,1,1,0,1,4,2,1,3,3,2,3,3,3,3,2,"helpful",,"yes","helpful",,,,,,,,"both","both",,,"both","both","both","yes","yes","both",,2,2,3,3,2,4,2,4,2,2,2,0,2,3,2,3,1,0,2,2,2,2,2,1,1,1,7,7,7,1,6,0,1,2,0,3,"Male","Russia",3,4,0,2020-04-08 17:14:46
97,"Russian",0,0,0,0,0,0,1,2,0,-1,-1,0,-1,-1,1,1,-1,0,0,3,3,3,1,1,1,1,1,1,1,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","yes","yes","yes","helpful","helpful","yes","yes","yes","yes","yes","yes",,4,4,4,4,4,4,4,4,4,4,1,1,2,2,1,1,1,0,1,1,1,1,1,1,1,0,9,8,8,0,14,3,1,1,0,4,"Male","Russia",3,4,0,2020-04-08 17:15:34
98,"Russian",0,0,0,0,0,0,1,2,0,1,0,-1,-1,0,1,0,1,0,4,4,2,4,-99,3,3,3,2,3,-2,,,"helpful","helpful","yes","yes",,"yes","helpful",,,"helpful","helpful","helpful",,"yes","yes","yes","yes","yes",,,3,3,2,3,3,2,2,1,3,2,2,2,2,2,1,2,2,1,2,2,2,2,3,3,2,-2,5,8,4,0,10,0,1,3,1,4,"Male","Russia",3,3,0,2020-04-08 17:17:27
99,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,0,3,-99,2,0,2,1,1,1,-1,-1,"yes","yes","yes","yes","yes","yes","helpful","yes","helpful","helpful","helpful","yes","yes","helpful","yes","yes","yes","yes","yes","yes","yes","helpful",3,3,4,4,4,3,3,3,3,3,2,0,2,2,2,2,2,1,1,2,2,3,1,2,0,-1,6,7,4,1,10,0,1,3,0,4,"Male","Russia",3,4,0,2020-04-08 17:21:00
100,"Russian",1,0,0,0,0,0,1,2,0,0,0,0,-1,-1,-1,1,-1,1,1,2,3,3,1,-1,-3,-1,-2,1,-2,"yes","both",,"helpful",,"helpful",,"both",,,,"yes","both",,,"yes","both","both","both","both","yes",,4,3,3,3,4,3,2,2,4,3,3,0,0,1,1,1,1,2,2,2,2,1,1,2,1,0,,8,6,1,20,0,1,5,2,7,"Male","Russia",3,4,0,2020-04-08 17:21:23
101,"Russian",0,0,0,0,0,0,1,3,-1,-1,-1,0,-1,-1,0,-1,0,0,1,0,1,4,0,1,-2,2,-1,3,-1,"yes","yes","helpful",,"helpful","yes",,,"helpful","helpful",,"helpful","helpful",,,"yes","yes","yes","yes","yes","helpful",,3,3,3,4,4,3,3,2,2,2,1,0,1,2,2,2,2,-1,1,2,2,2,2,1,0,0,7,5,6,1,11,2,1,4,2,4,"Male","Russia",0,3,0,2020-04-08 17:23:38
102,"Russian",0,0,0,0,0,0,1,2,1,-1,0,-1,-1,0,1,1,-1,0,4,2,3,3,3,3,2,3,2,3,2,,,"yes","helpful","helpful","yes",,"yes","helpful","helpful","helpful","helpful",,"helpful",,,"yes","yes",,"yes",,"helpful",3,2,3,2,3,3,4,5,3,4,1,1,3,2,2,2,1,0,0,0,1,1,1,1,1,3,8,8,10,1,2,4,1,4,0,4,"Male","Belarus",3,4,0,2020-04-08 17:24:09
103,"Russian",0,0,0,0,0,1,0,2,-1,-1,0,-1,-1,-1,1,0,1,0,0,1,4,4,3,3,3,3,3,3,1,"yes","yes","helpful",,"yes",,"helpful","yes","helpful",,"yes","yes","yes","helpful",,"yes","yes","yes","yes","yes","yes",,4,5,4,4,4,3,3,4,3,5,3,0,1,2,1,0,1,2,2,2,2,2,2,2,0,0,6,8,6,1,5,0,1,2,0,3,"Male","Russia",3,4,0,2020-04-08 17:25:49
104,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,0,-1,-1,1,1,-1,1,0,3,1,4,3,3,3,3,3,3,2,,"both",,"both",,"helpful","helpful","both","helpful","helpful","both","both","both",,"helpful","both","both","both","both","both","both",,4,5,5,4,5,4,3,3,4,5,2,0,0,2,1,1,2,1,3,0,1,0,0,3,0,3,7,7,8,1,11,5,1,5,3,4,"Male","Russia",3,4,0,2020-04-08 17:28:20
105,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,1,-1,-1,1,1,-1,0,1,4,2,4,3,-1,-2,-2,1,2,-3,"helpful","helpful","helpful","helpful","both","both","both","both","helpful","helpful","helpful","both","helpful","helpful",,,"helpful","helpful","helpful","both","both",,2,2,3,4,4,2,1,1,2,2,3,1,3,3,1,3,1,3,1,4,4,4,0,3,3,-2,5,8,3,1,5,0,1,3,1,3,"Male","United States",3,4,0,2020-04-08 17:29:58
106,"Russian",1,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,1,1,-1,0,3,3,2,1,4,2,-1,-1,-1,2,-1,"yes","helpful","yes","yes","yes","yes","helpful","yes","helpful",,"yes","helpful","yes","helpful",,"yes","yes","yes","yes","yes","yes",,1,2,2,4,2,4,3,4,3,4,2,0,2,2,2,2,2,0,2,1,1,2,2,2,0,1,6,5,6,1,15,0.2,1,2,0,5,"Male","Ukraine",2,4,0,2020-04-08 17:30:13
107,"Russian",0,0,0,0,0,1,0,2,1,-1,-1,0,-1,0,1,0,-1,,4,3,1,4,2,3,-1,3,-1,3,1,,"yes","yes",,"yes","yes",,"yes",,,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,4,4,3,4,4,4,2,2,3,4,1,0,1,2,1,1,1,0,1,2,2,1,1,1,2,0,7,8,6,1,8,0,1,2,0,3,"Male","Russia",2,4,0,2020-04-08 17:38:23
108,"Russian",1,0,0,0,0,0,1,2,0,-1,0,-1,-1,-1,0,1,1,2,4,1,3,2,3,-1,2,2,1,2,2,,"yes","yes","yes",,"yes","yes","yes","yes",,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,2,2,3,2,3,2,3,4,3,3,1,0,1,2,1,2,3,-1,2,0,0,0,1,1,0,1,9,6,8,1,8,0,1,2,0,3,"Female","Russia",3,4,0,2020-04-08 17:39:42
109,"Russian",1,0,0,0,0,0,1,2,0,-1,-1,-1,-1,-1,1,1,-1,0,1,2,4,2,1,2,-1,3,1,3,1,"both","both","both","both","both","both",,"both",,"both","both","both","both",,,"both","helpful","both","both","both","both",,4,3,4,4,4,4,4,4,4,5,1,1,1,1,0,1,1,0,2,0,1,1,0,2,2,0,8,8,8,0,6,1,1,1,0,4,"Female","Russia",3,3,0,2020-04-08 17:41:58
110,"Russian",1,0,0,0,0,0,1,2,1,0,-1,-1,-1,0,1,1,0,0,4,3,4,3,3,3,3,3,3,3,3,"yes","yes","yes","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","helpful","yes","helpful","helpful","yes","yes","yes","yes","yes","helpful","helpful",2,1,2,2,1,4,4,4,4,4,2,0,1,1,1,1,1,0,2,1,1,1,1,1,0,0,7,8,9,1,13,4,1,2,0,5,"Male","Russia",1,1,0,2020-04-08 17:46:09
111,"Russian",1,0,0,0,0,0,1,3,1,1,1,1,0,1,1,1,1,1,3,2,4,4,3,1,-3,-1,-2,-1,-2,,"yes",,,,"yes","yes",,,"yes","yes","yes",,,,"yes",,,"yes","yes",,,3,3,3,2,3,3,3,3,2,3,1,0,2,2,1,1,1,0,2,,1,2,1,1,2,0,8,8,9,0,3,10,1,2,0,4,"Female","Russia",2,4,0,2020-04-08 17:49:26
112,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,1,0,2,3,0,3,4,3,3,3,3,3,3,"helpful","yes","yes",,"helpful","yes","yes","helpful",,,"yes","yes",,,,"yes","yes","yes","yes","yes","yes",,4,4,3,2,4,2,3,3,2,4,2,0,1,1,1,1,1,0,2,1,1,1,1,1,2,0,8,8,7,0,10,1,1,2,0,4,"Female","Russia",3,4,0,2020-04-08 17:50:36
113,"Russian",0,0,0,0,0,0,1,2,1,1,0,-1,-1,-1,0,1,1,0,2,2,2,4,2,-1,-1,2,-2,2,-2,,"both","both","helpful","both","yes",,"both","helpful",,"both","both","helpful","helpful",,"both","both","both","both","both","both",,4,4,4,4,4,3,3,3,3,3,2,0,1,1,1,1,1,0,1,2,2,2,1,1,0,0,6,6,4,1,10,0,1,4,2,4,"Male","Russia",3,4,0,2020-04-08 17:50:56
114,"Russian",1,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,1,1,0,0,1,3,4,3,1,3,-1,1,1,2,1,,"both",,,"both",,,"both","helpful",,"both","both","both",,,"both","both","both","both","both","both",,3,2,4,3,4,3,2,3,3,2,1,0,1,2,1,2,2,0,1,2,2,2,2,2,0,0,7,7,6,1,1,0,1,2,0,2,"Male","Russia",2,4,0,2020-04-08 17:51:06
