ID,Timestamp,Language,COVIDStatus5,COVIDStatus4,COVIDStatus3,COVIDStatus2,COVIDStatus1,COVIDStatus0,Isolation,FR1,FR2,FR3,FR4,FR5,FR6,FR7,FR8,FR9,FR10,DP1,DP2,DP3,DP4,DP5,Erg1,Erg2,Erg3,Erg4,Erg5,Erg6,OS1,OS2,OS3,OS4,OS5,OS6,OS7,OS8,OS9,OS10,OS11,OS12,OS13,OS14,OS15,OS16,OS17,OS18,OS19,OS20,OS21,OS22,WHO5B1,WHO5B2,WHO5B3,WHO5B4,WHO5B5,WHO5S1,WHO5S2,WHO5S3,WHO5S4,WHO5S5,HPQB1,HPQB2,HPQB3,HPQB4,HPQB6,HPQB5,HPQB7,HPQB8,HPQS1,HPQS2,HPQS3,HPQS4,HPQS6,HPQS5,HPQS7,HPQS8,PerformanceOthers,PerB1item,PerS1item,RolesIncludeDeveloper,YearsOfExperience,YearsOfWorkFromHomeExperience,Fulltime,Coinhabitants,Children,Age,Gender,Country,Education,OrganizationSize,Disabilities,AtLeastOneOpenResponse
,2020-04-06 03:51:09,Chinese,0,0,0,0,0,1,2,,-1,-1,0,,,-1,,,,-99,-99,-99,-99,-99,1,1,1,1,1,-2,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,1,1,1,2,3,1,1,2,2,2,2,2,2,1,1,2,2,3,2,1,1,1,1,2,1,3,6,6,7,1,,,,,,,,,,,,
,2020-04-06 03:52:01,Chinese,0,0,0,0,0,1,2,-1,-1,0,1,0,0,1,0,1,2,4,0,0,4,4,3,3,3,3,2,1,yes,both,yes,helpful,yes,yes,yes,yes,yes,helpful,yes,helpful,helpful,helpful,helpful,helpful,helpful,yes,yes,yes,yes,yes,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,2,1,0,2,1,1,1,1,1,1,0,8,9,7,1,7,0,1,3,1,5,Male,China,2,4,0,
,2020-04-06 03:53:11,Chinese,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,-1,1,1,,2,1,1,3,3,3,3,3,3,2,-2,helpful,helpful,helpful,helpful,both,both,yes,helpful,yes,helpful,both,helpful,yes,helpful,yes,helpful,both,both,both,both,yes,yes,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,2,2,2,3,2,3,3,2,2,2,2,8,8,8,1,,,1,,,2,Male,China,2,5,0,
,2020-04-06 03:53:34,Chinese,0,0,0,0,0,1,1,0,0,0,0,-1,0,-1,0,0,,3,3,3,3,3,2,2,2,2,2,2,yes,helpful,both,helpful,both,both,both,both,yes,yes,yes,yes,yes,helpful,helpful,helpful,yes,helpful,yes,helpful,helpful,helpful,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,1,2,0,3,3,2,2,3,2,3,0,7,8,7,1,,,1,,,3,Male,China,2,4,1,
,2020-04-06 05:33:49,Chinese,0,0,0,0,0,1,2,1,0,0,1,1,1,-1,0,1,,4,2,0,4,3,3,3,3,3,3,3,helpful,helpful,helpful,both,yes,yes,yes,yes,yes,helpful,both,helpful,both,helpful,helpful,helpful,helpful,both,both,both,yes,yes,5,5,5,5,5,5,5,5,5,5,2,2,3,3,3,3,1,0,2,2,3,3,3,3,3,0,5,7,5,1,2,,1,2,0,2,Male,China,3,4,0,
,2020-04-06 05:35:54,Chinese,0,0,0,0,0,1,1,0,-1,-1,-1,0,0,0,1,0,0,2,2,3,2,3,2,1,1,2,1,2,yes,helpful,helpful,yes,helpful,yes,yes,yes,yes,yes,yes,yes,yes,helpful,helpful,helpful,helpful,yes,yes,yes,yes,yes,4,4,4,5,4,4,3,4,3,3,2,3,2,3,3,3,2,2,3,2,3,3,2,3,3,2,8,7,8,1,3,0,1,7,0,3,Male,China,2,4,0,
,2020-04-06 05:39:15,Chinese,0,0,0,0,0,1,1,-1,0,0,1,0,0,1,-1,-1,,2,2,1,4,4,2,1,1,1,1,1,,,,,yes,yes,both,both,both,yes,yes,yes,yes,yes,yes,yes,,,,,,,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,3,1,1,1,2,8,8,9,1,5,1,1,5,1,3,Male,China,3,4,0,
,2020-04-06 05:55:02,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,-1,0,-1,1,-1,0,3,0,0,4,4,3,3,3,3,1,2,helpful,helpful,helpful,yes,yes,yes,both,both,both,helpful,helpful,both,helpful,helpful,helpful,helpful,yes,both,yes,yes,yes,yes,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,7,8,7,1,8,,1,3,0,4,Male,China,2,5,0,
,2020-04-06 05:55:25,Chinese,0,0,0,0,0,1,2,0,,,0,,,-1,,,,3,,,,,-1,,,,,,yes,,,,yes,yes,yes,yes,yes,helpful,yes,yes,yes,,,,yes,both,yes,,,,3,3,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,0,2,2,2,2,2,2,2,0,6,7,6,1,,,1,,,3,Male,China,2,5,0,
,2020-04-06 06:38:03,Chinese,0,0,0,0,0,1,2,-1,1,-1,0,-1,-1,1,0,1,,4,2,2,4,4,3,3,3,3,-1,-3,yes,yes,yes,,both,both,yes,yes,yes,,,,,,,,,,,,,,4,4,3,3,3,4,4,3,3,3,3,1,1,1,1,2,3,3,3,1,1,1,2,2,3,2,10,8,8,1,2,0,1,5,0,2,Male,China,2,3,0,
,2020-04-06 06:52:35,Chinese,0,0,0,0,0,1,2,-1,-1,-1,1,0,0,0,0,0,0,4,-99,-99,4,4,3,-2,3,3,-2,-2,helpful,helpful,helpful,helpful,both,helpful,yes,yes,yes,yes,yes,yes,yes,helpful,helpful,yes,yes,helpful,helpful,helpful,helpful,helpful,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,8,8,7,1,5,5,1,4,0,3,Male,China,2,4,0,
,2020-04-06 07:01:30,Chinese,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,3,1,2,3,3,1,1,1,1,1,1,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,7,7,7,1,,,0,,,2,Male,China,2,4,0,
,2020-04-06 08:08:22,Chinese,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,1,1,1,1,4,4,4,4,3,-3,2,2,2,2,2,yes,both,both,both,yes,both,yes,yes,yes,yes,yes,yes,both,helpful,yes,helpful,both,yes,yes,both,yes,both,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,8,8,8,0,2,0,1,7,0,3,Female,China,2,3,0,
,2020-04-06 09:59:40,Chinese,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,,4,4,4,4,4,3,3,3,3,3,3,yes,helpful,helpful,helpful,yes,yes,helpful,helpful,both,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,both,yes,yes,4,4,4,4,5,2,3,5,5,5,4,2,1,1,2,2,2,3,2,2,2,2,2,2,2,3,8,7,8,1,,,,,,,,,,,,
,2020-04-10 07:51:55,Chinese,0,0,0,0,0,1,2,-1,-1,-1,0,0,0,-1,1,1,0,2,1,2,4,3,3,2,1,3,2,1,helpful,both,both,yes,helpful,yes,helpful,helpful,yes,yes,helpful,yes,yes,helpful,helpful,helpful,yes,both,both,both,yes,yes,5,5,5,5,5,5,5,5,5,5,4,2,1,2,2,2,2,0,2,2,2,2,2,2,2,0,5,5,5,1,2,1,1,3,0,3,Male,China,2,3,0,
,2020-04-10 07:57:39,Chinese,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,,3,2,2,4,3,1,2,2,2,2,2,helpful,helpful,helpful,helpful,helpful,helpful,yes,helpful,both,helpful,helpful,both,helpful,helpful,helpful,helpful,both,helpful,helpful,helpful,helpful,helpful,4,4,4,4,4,4,4,4,4,4,3,2,1,1,1,1,1,2,3,1,1,1,1,1,1,2,7,8,8,1,6,0.5,1,3,0,4,Male,China,2,3,0,
,2020-04-10 08:29:49,Chinese,0,0,0,0,0,1,2,0,-1,1,0,0,-1,-1,0,1,,4,0,0,2,2,-2,-1,2,2,-1,-1,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,yes,,,,,,2,1,1,2,2,2,3,2,2,2,2,2,3,3,3,3,1,0,2,2,3,3,3,3,1,0,5,8,5,1,3,0,1,2,0,3,Male,China,2,3,0,1
,2020-04-10 08:30:02,Chinese,0,0,0,0,0,1,2,1,-1,-1,-1,-1,-1,-1,1,1,0,4,4,4,4,4,3,3,3,3,3,3,helpful,helpful,helpful,helpful,helpful,helpful,both,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,yes,helpful,helpful,helpful,helpful,helpful,5,5,5,5,5,5,5,5,5,5,4,0,0,1,1,1,0,3,4,0,0,0,0,0,0,0,4,8,8,0,15,0,1,3,1,5,Male,China,2,6,0,1
,2020-04-10 08:51:25,Chinese,0,0,0,0,1,0,3,0,0,0,1,0,0,1,1,1,0,4,-99,-99,4,0,2,2,2,2,2,2,,,,,yes,yes,yes,yes,yes,,,yes,yes,,,,yes,,,,helpful,,3,3,2,3,4,2,2,2,2,1,3,1,1,2,2,2,3,3,2,2,2,2,2,2,2,0,8,8,7,1,3,1,1,5,1,3,Male,China,2,3,0,
,2020-04-10 10:32:40,Chinese,0,0,0,0,0,1,2,-1,-1,-1,0,-1,-1,-1,1,1,0,2,-99,-99,4,3,-1,-1,1,3,3,-1,,,,,helpful,helpful,both,yes,both,helpful,helpful,helpful,helpful,helpful,helpful,helpful,both,helpful,helpful,helpful,helpful,helpful,3,1,0,2,0,1,1,2,1,2,3,4,4,2,2,2,2,1,2,2,2,2,2,2,2,1,6,7,7,1,1,,1,4,0,3,Male,China,2,3,0,
,2020-04-11 13:05:12,Chinese,0,0,0,0,0,1,2,0,0,1,1,1,1,1,1,1,0,4,-99,4,4,4,3,3,3,3,3,3,helpful,helpful,helpful,helpful,helpful,helpful,helpful,helpful,both,helpful,helpful,yes,yes,helpful,helpful,helpful,yes,helpful,helpful,both,yes,both,4,4,4,5,5,3,4,4,5,5,2,1,0,0,1,0,2,0,2,1,0,0,0,0,2,0,10,10,10,0,4,0,1,3,0,3,Male,China,2,3,0,
